"Lokasyon","Kabinet","PortGroup","Alias","PortWWN","PortCount"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","29:62:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","28:52:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","28:82:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","29:32:ac:99:29:92:39:7f","8"
"Istanbul","HW002","CORERAC_PG7","HW002_CORERAC_PG7","29:62:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","28:11:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","28:c1:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","28:f1:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","29:a1:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","28:11:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","28:c1:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","28:f1:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG6_DB09","HW002_PG6_DB09","29:a1:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","28:22:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","28:b2:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","29:02:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","29:92:b4:89:01:d6:27:9a","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","28:22:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","28:b2:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","29:02:ac:99:29:92:39:7f","8"
"Istanbul","HW002","PG9_GENEL","HW002_PG9_GENEL","29:92:ac:99:29:92:39:7f","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","28:10:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","28:c0:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","28:f0:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","29:a0:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","28:10:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","28:c0:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","28:f0:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG1_190-187","HW005_DE39_PG1_190-187","29:a0:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","28:20:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","28:b0:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","29:00:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","29:90:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","28:20:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","28:b0:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","29:00:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG2_184-193_ARC05","HW005_DE39_PG2_184-193_ARC05","29:90:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","28:11:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","28:c1:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","28:f1:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","29:a1:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","28:11:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","28:c1:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","28:f1:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG3_196-37","HW005_DE39_PG3_196-37","29:a1:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","28:40:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","28:90:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","29:20:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","29:70:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","28:40:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","28:90:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","29:20:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG4_196-37","HW005_DE39_PG4_196-37","29:70:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:10:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:11:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:20:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:40:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:90:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:b0:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:c0:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:c1:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:f0:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:f1:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:00:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:20:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:70:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:90:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:a0:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:a1:60:10:9e:f9:a4:4d","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:10:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:11:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:20:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:40:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:90:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:b0:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:c0:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:c1:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:f0:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","28:f1:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:00:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:20:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:70:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:90:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:a0:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","PG_ALL","HW005_DE39_PG_ALL","29:a1:60:a6:c5:ea:68:02","32"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","28:21:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","28:41:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","28:91:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","28:b1:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","29:01:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","29:21:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","29:71:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","GEN_PG1","HW005_DE39_GEN_PG1","29:91:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","29:01:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","29:21:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","29:71:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","29:91:60:10:9e:f9:a4:4d","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","28:21:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","28:41:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","28:91:60:a6:c5:ea:68:02","8"
"Istanbul","HW005_DE39","GEN_PG2","HW005_DE39_GEN_PG2","28:b1:60:a6:c5:ea:68:02","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","28:10:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","28:c0:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","28:f0:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","29:a0:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","28:10:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","28:c0:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","28:f0:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG1","HW001_AT32_PG1","29:a0:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","28:20:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","28:b0:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","29:00:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","29:90:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","28:20:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","28:b0:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","29:00:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG2","HW001_AT32_PG2","29:90:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","28:11:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","28:c1:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","28:f1:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","29:a1:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","28:11:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","28:c1:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","28:f1:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG3","HW001_AT32_PG3","29:a1:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","28:40:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","28:90:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","29:20:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","29:70:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","28:40:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","28:90:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","29:20:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG4_Zone3","HW001_AT32_PG4_Zone3","29:70:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","28:21:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","28:b1:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","29:01:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","29:91:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","28:21:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","28:b1:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","29:01:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG5_ZONE_E","HW001_AT32_PG5_ZONE_E","29:91:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","28:12:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","28:92:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","28:f2:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","29:72:a8:d4:e0:5d:d4:a5","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","28:12:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","28:92:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","28:f2:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW001_AT32","PG6_DB07","HW001_AT32_PG6_DB07","29:72:a8:d4:e0:5d:d4:b7","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","28:10:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","28:c0:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","28:f0:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","29:a0:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","28:10:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","28:c0:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","28:f0:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG1","HW005_AT37_PG1","29:a0:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","28:20:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","28:b0:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","29:00:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","29:90:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","28:20:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","28:b0:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","29:00:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG2","HW005_AT37_PG2","29:90:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","28:11:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","28:c1:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","28:f1:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","29:a1:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","28:11:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","28:c1:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","28:f1:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG3","HW005_AT37_PG3","29:a1:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","28:12:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","28:c2:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","28:f2:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","29:a2:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","28:12:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","28:c2:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","28:f2:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG4_ZONE3_37_196","HW005_AT37_PG4_ZONE3_37_196","29:a2:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG5_ZONE_E","HW005_AT37_PG5_ZONE_E","28:21:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG5_ZONE_E","HW005_AT37_PG5_ZONE_E","28:b1:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG5_ZONE_E","HW005_AT37_PG5_ZONE_E","29:01:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG5_ZONE_E","HW005_AT37_PG5_ZONE_E","29:91:cc:bc:e3:01:6e:35","8"
"Istanbul","HW005_AT37","PG5_ZONE_E","HW005_AT37_PG5_ZONE_E","28:21:cc:bc:e3:01:6e:38","8"
"Istanbul","HW005_AT37","PG5_ZONE_E","HW005_AT37_PG5_ZONE_E","28:b1:cc:bc:e3:01:6e:38","8"
