"HostName","Location"
"INFRA_TEST VOL_ADCCAMPAIGNIMAGESTEST","UMR_CLS"
"INFRA_TEST VOL_APP_FILES_DEV","UMR_CLS"
"INFRA_TEST VOL_APP_FILES_TEST","UMR_CLS"
"INFRA_TEST VOL_INETPUB_DEV","UMR_CLS"
"INFRA_TEST VOL_INETPUB_TEST","UMR_CLS"
"INFRA_TEST VOL_HYPVPRDCLN","UMR_CLS"
"KOS_PROD KOS_PROD_ROOT","UMR_CLS"
"KOS_PROD VOL_KOS_LOG","UMR_CLS"
"OCP_DMZ OCP_DMZ_ROOT","UMR_CLS"
"OCP_DMZ VOL_OCPPRDDMZ01_REGISTRY","UMR_CLS"
"OCP_DMZ VOL_OCPPRDDMZ01_RWM","UMR_CLS"
"OCP_DMZ VOL_OCPPRDDMZ10_REGISTRY","UMR_CLS"
"OCP_DMZ VOL_OCPPRDDMZ10_RWM","UMR_CLS"
"OCP_DMZ VOL_OCPPRDDMZ11_REGISTRY","UMR_CLS"
"OCP_DMZ VOL_OCPPRDDMZ11_RWM","UMR_CLS"
"OCP_DMZ VOL_OCPTSTDMZ01_REGISTRY","UMR_CLS"
"OCP_DMZ VOL_OCPTSTDMZ01_RWM","UMR_CLS"
"OUTNASFS01 OUTNASFS01_ROOT","UMR_CLS"
"OUTNASFS01 VOL_AUDIT_OUTNAS","UMR_CLS"
"POC     POC_ROOT","UMR_CLS"
"PRE-PROD PREPROD_ROOT","UMR_CLS"
"PRE-PROD VOL_CBPREAPP","UMR_CLS"
"PRE-PROD VOL_CBPREAPP_TEST","UMR_CLS"
"PRE-PROD VOL_CBPREESB","UMR_CLS"
"PRE-PROD VOL_CBPREGEN","UMR_CLS"
"PRE-PROD VOL_CBPREOUT","UMR_CLS"
"PRE-PROD VOL_CHATBOT_PREPROD","UMR_CLS"
"PRE-PROD VOL_FFPREAPP","UMR_CLS"
"PRE-PROD VOL_FFPRECDVAPP","UMR_CLS"
"PRE-PROD VOL_KFTPREAP","UMR_CLS"
"PRE-PROD VOL_MAEPREAPP","UMR_CLS"
"PRE-PROD VOL_TNGPREAPP","UMR_CLS"
"PSTNASARC01 ENPARACOMCOZUMMERKEZI","UMR_CLS"
"PSTNASARC01 ENPARAGUVENLIK","UMR_CLS"
"PSTNASARC01 HIZMETMERKEZI","UMR_CLS"
"PSTNASARC01 HIZMETMERKEZIARSIV2","UMR_CLS"
"PSTNASARC01 HUKUKTAKIP","UMR_CLS"
"PSTNASARC01 IBTOPERASYON","UMR_CLS"
"PSTNASARC01 ICKONTROLMERKEZI","UMR_CLS"
"PSTNASARC01 PSTPRDARC_ROOT","UMR_CLS"
"PSTNASARC01 PST_ARCHIVE","UMR_CLS"
"PSTNASARC01 PROVIZYON","UMR_CLS"
"PSTNASARC01 SANALPOS","UMR_CLS"
"PSTNASARC01 VOL_AUDIT_PSTNAS","UMR_CLS"
"RHEV    RHEV_ROOT","UMR_CLS"
"SAN     SAN_ROOT","UMR_CLS"
"SRPRDAPP01 SRPRDAPP01_ROOT","UMR_CLS"
"SRPRDAPP01 VOL_SRPRDAPP01","UMR_CLS"
"SNAPLOCK SNAPLOCK_ROOT","UMR_CLS"
"TELEKOM_TEST TELEKOM_TEST_ROOT","UMR_CLS"
"TELEKOM_TEST VOL_JABBER","UMR_CLS"
"UMR_CLS MDV_AUD_1D7499DBC5164FBFA33806BDDB264174","UMR_CLS"
"UMR_CLS MDV_AUD_1E5A4C0C27444D2D810639F735D892F8","UMR_CLS"
"UMR_CLS MDV_AUD_2B0AAEBBD87C4EB7AA52E67668EDADB5","UMR_CLS"
"UMR_CLS MDV_AUD_3EBE60626101499ABE3F982BEC425933","UMR_CLS"
"UMR_CLS MDV_AUD_522B989B92A2463089140268C1B7F25C","UMR_CLS"
"UMR_CLS MDV_AUD_5932DD0FB40044B2A8D053E55D7D6CD6","UMR_CLS"
"UMR_CLS MDV_AUD_637FA7CFF8374CACBAA7939F270206CF","UMR_CLS"
"UMR_CLS MDV_AUD_6DBA3C0CE96144C8B74AC60D2EA8363A","UMR_CLS"
"UMR_CLS MDV_AUD_6DFC528453B34E5AA66265135EA1DE9F","UMR_CLS"
"UMR_CLS MDV_AUD_84C0D7705C4B45CAB00A2AA3209373A9","UMR_CLS"
"UMR_CLS MDV_AUD_ABABFFD1B52B4C88B4B9D074B2570DC5","UMR_CLS"
"UMR_CLS MDV_AUD_DB2BCFD5D93947C794A87CC273CE708D","UMR_CLS"
"UMR_CLS MDV_AUD_DC6DBBFB10664F23A703BE5D7DC196F1","UMR_CLS"
"UMR_CLS MDV_AUD_DFA5ED2ACBA643E7A1266D519E8667B8","UMR_CLS"
"UMR_CLS MDV_AUD_F1850BF3D6BB4267B83B6D774A7ABE70","UMR_CLS"
"UMR_CLS MDV_AUD_F51D8EEDD60F485AAD95164642BFADA8","UMR_CLS"
"VDIPRDNAS01 VDIPRDNAS01_ROOT","UMR_CLS"
"VDIPRDNAS01 UEMPROFILES","UMR_CLS"
"VDIPRDNAS01 UEMSHARE","UMR_CLS"
"WSXFLSPRDNAS01 WSXFLSPRDNAS01_ROOT","UMR_CLS"
"WSXFLSPRDNAS01 VOL_WSXFLSPRDNAS01","UMR_CLS"
"BOTPRDZMAPP BOTPRDZMAPP_60","UMR_CLS"
"BOTPRDZMAPP BOTPRDZMAPP_62","UMR_CLS"
"BOTPRDZMAPP BOTPRDZMAPP_64","UMR_CLS"
"BOTPRDZMAPP BOTPRDZMAPP_65","UMR_CLS"
"BOTPRDZMAPP BOTPRDZMAPP_66","UMR_CLS"
"BOTPRDZMAPP BOTPRDZMAPP_67","UMR_CLS"
"BOTPRDZMAPP BOTPRDZMAPP_ROOT","UMR_CLS"
"BOTPRDZMAPP NASPRDCIGNA","UMR_CLS"
"BOTPRDZMAPP NASPRDVIDEO","UMR_CLS"
"BOTPRDZMAPP NASPRDVIDEO2","UMR_CLS"
"BOTPRDZMAPP NASPRDVIDEO3","UMR_CLS"
"BOTPRDZMAPP NASTSTVIDEO","UMR_CLS"
"BOTPRDZMAPP NASTSTVIDEO_DEST170321","UMR_CLS"
"BOTPRDZMAPP VOL_NASPRDVIDEOFB","UMR_CLS"
"BOTPRDZMAPP VOL_NASPRDVIDEOFB2","UMR_CLS"
"BOTPRDZMAPP VOL_PRDJABBER","UMR_CLS"
"FSNASEN01 AV_DENEME","UMR_CLS"
"FSNASEN01 FSNASEN01_ROOT","UMR_CLS"
"FSNASEN01 VOL_ENPARA","UMR_CLS"
"FSNASEN01 VOL_ENPARAOUTPUT","UMR_CLS"
"FSNASEN01 VOL_ENPARAOUTPUT_CLONE_124","UMR_CLS"
"FSNASEN01 VOL_ENPARAOUTPUT_CLONE_15092024","UMR_CLS"
"FSNASEN01 VOL_ENPARAOUTPUT_CLONE_260924","UMR_CLS"
"FSNASEN01 VOL_AUDIT","UMR_CLS"
"FSNASEN01 VOL_PCGECIS","UMR_CLS"
"FSNASINFSRC01 FSNASINFSRC01_ROOT","UMR_CLS"
"FSNASINFSRC01 SOURCE_DRIVE","UMR_CLS"
"FSNASINFSRC01 VOL_AUDIT_FSNASINFSRC01","UMR_CLS"
"FSNASOUT01 FSNASOUT01_ROOT","UMR_CLS"
"FSNASOUT01 VOL_OUTPUT","UMR_CLS"
"FSNASOUT01 VOL_OUTPUT_ARSIV","UMR_CLS"
"FSNASOUT01 VOL_AUDIT_FSNASOUT01","UMR_CLS"
"FSNASOUT01 VOL_SPLUNK_TEST","UMR_CLS"
"FSNASUOM01 FSNASUOM01_ROOT","UMR_CLS"
"FSNASUOM01 VOL_EBEYANNEME","UMR_CLS"
"FSNASUOM01 VOL_FS1","UMR_CLS"
"FSNASUOM01 VOL_GENELFS","UMR_CLS"
"FSNASUOM01 VOL_KAMERAKAYIT","UMR_CLS"
"FSNASUOM01 VOL_SESKAYIT","UMR_CLS"
"FSNASUOM01 VOL_AUDIT_FSNASUOM01","UMR_CLS"
"FSNASUOM01 VOL_AUDIT_FSNASUOM01_2","UMR_CLS"
"FSNASUOM01 VOL_SUBE","UMR_CLS"
"FSNASUOM02 FSNASUOM02_ROOT","UMR_CLS"
"FSNASUOM02 VOL_FS2","UMR_CLS"
"FSNASUOM02 VOL_AUDIT_FSNASUOM02","UMR_CLS"
"FSNASUOM03 FSNASUOM03_ROOT","UMR_CLS"
"FSNASUOM03 VOL_FS3","UMR_CLS"
"FSNASUOM03 VOL_AUDIT_FSNASUOM03","UMR_CLS"
"FSNASUOM03 VOL_DSKSOURCEDRIVE","UMR_CLS"
"FSNASUOM04 FSNASUOM04_ROOT","UMR_CLS"
"FSNASUOM04 VOL_FS4","UMR_CLS"
"FSNASUOM04 VOL_AUDIT_FSNASUOM04","UMR_CLS"
"KEP_PROD KEP_PROD_ROOT","UMR_CLS"
"NASPRDCNICE NASPRDCNICE","UMR_CLS"
"NASPRDCNICE NASPRDCNICE_ROOT","UMR_CLS"
"NASPRDNICE NASPRDNICE","UMR_CLS"
"NASPRDNICE NASPRDNICE_ROOT","UMR_CLS"
"NASPRDOSK CCPRDCS","UMR_CLS"
"NASPRDOSK EFAXPRDAPP","UMR_CLS"
"NASPRDOSK NASDRCCSPA_DEST","UMR_CLS"
"NASPRDOSK NASDRCSPA","UMR_CLS"
"NASPRDOSK NASDRCSPA4","UMR_CLS"
"NASPRDOSK NASPRDCSPA","UMR_CLS"
"NASPRDOSK NASPRDNTR","UMR_CLS"
"NASPRDOSK NASPRDOSK","UMR_CLS"
"NASPRDOSK NASPRDOSK2","UMR_CLS"
"NASPRDOSK NASPRDOSK_ROOT","UMR_CLS"
"NASPRDOSK NASPRDSPA","UMR_CLS"
"NASPRDOSK NASPRDSPA2","UMR_CLS"
"NASPRDOSK NASPRDSPA3","UMR_CLS"
"NASPRDOSK NASPRDSPA4","UMR_CLS"
"NASPRDOSK NASPRDSPA5","UMR_CLS"
"NASPRDOSK VOL_AGENTVIDEO","UMR_CLS"
"NASPRDOSK VOL_AGENTVIDEO_DEST","UMR_CLS"
"NASPRDOSK VOL_AUDIT","UMR_CLS"
"NASPRDOSK VOL_VOL_CHATBOT_PROD","UMR_CLS"
"NFSV4_TEST NFSV4_TEST_ROOT","UMR_CLS"
"NFSV4_TEST NFSV4TEST","UMR_CLS"
"NFSV4_TEST VOL_SFDPRDMQ01","UMR_CLS"
"NFSV4_TEST VOL_SFDTSTMQ01","UMR_CLS"
"TEST_STORAGE TEST_STORAGE_ROOT","UMR_CLS"
"TESTTT  TESTTT_ROOT","UMR_CLS"
"TESTTT  VOL_09032020_104959_53","UMR_CLS"
"TESTTT  VOL_09032020_105016_42_22222","UMR_CLS"
"TESTTT  VOL_09032020_105016_42_22222_CLONE_547","UMR_CLS"
"TESTTT  VOL_TRENDMICROTEST","UMR_CLS"
"HG_CBDRCRAC","PMAX-651"
"HG_CBDRCRAC85-86","PMAX-651"
"HG_FBDRCESX_GK","PMAX-651"
"HG_GENDRCRAC","PMAX-651"
"HG_ODDRCRAC","PMAX-651"
"ATMDRCDB01","PMAX-651"
"ATMDRCDB03","PMAX-651"
"BTDRCLX11","PMAX-651"
"CBDRCRAC01","PMAX-651"
"CBDRCRAC02","PMAX-651"
"CBDRCRAC85","PMAX-651"
"CBDRCRAC86","PMAX-651"
"DBTDRCDB02","PMAX-651"
"DBTDRCDB03","PMAX-651"
"FBDRCESX12","PMAX-651"
"FBDRCESX13","PMAX-651"
"FBDRCESX14","PMAX-651"
"FBDRCESX15","PMAX-651"
"FBDRCESX54","PMAX-651"
"FRDRCDB01","PMAX-651"
"FRDRCDB02","PMAX-651"
"FRDRCDB03","PMAX-651"
"GENDRCRAC01","PMAX-651"
"GENDRCRAC02","PMAX-651"
"HSTDRCDB02","PMAX-651"
"KKDRCDB02","PMAX-651"
"KKDRCDB03","PMAX-651"
"KMPDRCDB02","PMAX-651"
"MBDRCCLN05","PMAX-651"
"ODDRCRAC01","PMAX-651"
"ODDRCRAC02","PMAX-651"
"SWCDRCDB01","PMAX-651"
"SWCDRCDB02","PMAX-651"
"SWCDRCDB03","PMAX-651"
"NBUDRCMST01","PMAX-651"
"HG_CBDRCRAC","PMAX-653"
"HG_FBDRCESX_GK","PMAX-653"
"HG_GENDRCRAC","PMAX-653"
"HG_ODDRCRAC","PMAX-653"
"BTDRCLX11","PMAX-653"
"CBDRCRAC01","PMAX-653"
"CBDRCRAC02","PMAX-653"
"FBDRCESX12","PMAX-653"
"FBDRCESX13","PMAX-653"
"FBDRCESX14","PMAX-653"
"FBDRCESX15","PMAX-653"
"GENDRCRAC01","PMAX-653"
"GENDRCRAC02","PMAX-653"
"KKDRCDB02","PMAX-653"
"KKDRCDB03","PMAX-653"
"KMPDRCDB02","PMAX-653"
"ODDRCRAC01","PMAX-653"
"ODDRCRAC02","PMAX-653"
"PSDRCESX19","PMAX-653"
"HG_CBDRCRAC","PMAX-232"
"HG_FBPRDESX_GK","PMAX-232"
"HG_GENDRCRAC","PMAX-232"
"BTDRCLX11","PMAX-232"
"CBDRCRAC01","PMAX-232"
"CBDRCRAC02","PMAX-232"
"CBDRCRES01","PMAX-232"
"CSDRCANS01","PMAX-232"
"FBDRCESX12","PMAX-232"
"FBDRCESX13","PMAX-232"
"FBDRCESX14","PMAX-232"
"FBDRCESX15","PMAX-232"
"GENDRCRAC01","PMAX-232"
"GENDRCRAC02","PMAX-232"
"KKDRCDB02","PMAX-232"
"KKDRCDB03","PMAX-232"
"YTSDRCRES01","PMAX-232"
"SDASDCSDC","PMAX-232"
"CBPRDRAC01_IG1","PMAX-649"
"CBPRDRAC02_IG1","PMAX-649"
"CBPRDRAC03_IG1","PMAX-649"
"CBPRDRAC04_IG1","PMAX-649"
"CBPRDRAC_HG1","PMAX-649"
"CBPRDRAC_HG2","PMAX-649"
"CG_IDMTSTRAC0102","PMAX-649"
"CG_PSPRDESX","PMAX-649"
"CIG_CBTSTRAC","PMAX-649"
"CIG_CHPRDDB","PMAX-649"
"CIG_CTMPRDDB0102","PMAX-649"
"CIG_EARPRDCLN0102","PMAX-649"
"CIG_EBSPRDDB2122","PMAX-649"
"CIG_ENXGENTSTRAC","PMAX-649"
"CIG_ENXPRDESX","PMAX-649"
"CIG_ENXPRDLX_UNIX","PMAX-649"
"CIG_ENXPSPRDESX","PMAX-649"
"CIG_GENPRDRAC","PMAX-649"
"CIG_GENTSTRAC","PMAX-649"
"CIG_IFMTSTESX","PMAX-649"
"CIG_KFTTSTRAC0102","PMAX-649"
"CIG_LSXPRDRAC0102","PMAX-649"
"CIG_SWPRDARC","PMAX-649"
"CIG_SWPRDMQ0405","PMAX-649"
"CIG_TNGTSTRAC0102","PMAX-649"
"FBPRDESX_GK","PMAX-649"
"HG_GENPRDRAC8586","PMAX-649"
"HG_HMNPRDDB0304","PMAX-649"
"APDPRDMGT02","PMAX-649"
"ATMPRDDB02","PMAX-649"
"ATMPRDDB04","PMAX-649"
"ATMPRDDB04_NEW","PMAX-649"
"ATMPRDHST01","PMAX-649"
"BSPRDLOG01","PMAX-649"
"CBPRDDB06","PMAX-649"
"CBPRDDB07","PMAX-649"
"CBPRDRAC01_IG2","PMAX-649"
"CBPRDRAC02_IG2","PMAX-649"
"CBPRDRAC03_IG2","PMAX-649"
"CBPRDRAC04_IG2","PMAX-649"
"CBTSTRAC01","PMAX-649"
"CBTSTRAC02","PMAX-649"
"CBTSTRAC02_P10","PMAX-649"
"CBTSTRAC02SANAL","PMAX-649"
"CBTSTRAC03","PMAX-649"
"CBTSTRAC04","PMAX-649"
"CCPRDCLN11","PMAX-649"
"CESPRDAPP03","PMAX-649"
"CHPRDDB02","PMAX-649"
"CHPRDDB03","PMAX-649"
"CLWPRDGENPU1003","PMAX-649"
"CNTPRDCLN04","PMAX-649"
"CTMPRDDB01","PMAX-649"
"CTMPRDDB02","PMAX-649"
"EARPRDCLN01","PMAX-649"
"EARPRDCLN02","PMAX-649"
"EBSPRDDB21","PMAX-649"
"EBSPRDDB22","PMAX-649"
"EBSPRDRES01","PMAX-649"
"ELKPRDDAT06","PMAX-649"
"ENXCBTSTRAC03","PMAX-649"
"ENXCBTSTRAC04","PMAX-649"
"ENXGENTSTRAC01","PMAX-649"
"ENXGENTSTRAC02","PMAX-649"
"ENXPRDESX01","PMAX-649"
"ENXPRDESX02","PMAX-649"
"ENXPRDESX03","PMAX-649"
"ENXPRDESX04","PMAX-649"
"ENXPRDESX05","PMAX-649"
"ENXPRDESX06","PMAX-649"
"ENXPRDLX01","PMAX-649"
"ENXPRDLX02","PMAX-649"
"ENXPSPRDESX01","PMAX-649"
"ENXPSPRDESX02","PMAX-649"
"ENXPSPRDESX03","PMAX-649"
"FLETSTDB01","PMAX-649"
"FRAPRDCLN03","PMAX-649"
"GENPRDRAC01","PMAX-649"
"GENPRDRAC02","PMAX-649"
"GENPRDRAC02_NPIV_MIGRATION","PMAX-649"
"GENPRDRAC02_P10","PMAX-649"
"GENPRDRAC85","PMAX-649"
"GENPRDRAC86","PMAX-649"
"GENTSTRAC01","PMAX-649"
"GENTSTRAC02","PMAX-649"
"HMNPRDAPP03","PMAX-649"
"HMNPRDAPP04","PMAX-649"
"HMNPRDDB03","PMAX-649"
"HMNPRDDB04","PMAX-649"
"HUAWEI_005","PMAX-649"
"IDMTSTRAC01","PMAX-649"
"IDMTSTRAC02","PMAX-649"
"IFMTSTESX01","PMAX-649"
"IFMTSTESX02","PMAX-649"
"KFTTSTRAC01","PMAX-649"
"KFTTSTRAC02","PMAX-649"
"KKEDUDB01","PMAX-649"
"LSXPRDRAC01","PMAX-649"
"LSXPRDRAC02","PMAX-649"
"MAEPRDAPP01","PMAX-649"
"MAEPREAPP01","PMAX-649"
"MB_VMAX318_PG_OTHER_2","PMAX-649"
"MBEPRDCLN02","PMAX-649"
"MBEPRDCLN04_32_GECIS","PMAX-649"
"MBPRDCLN04","PMAX-649"
"MBPRDCLN06","PMAX-649"
"MSGSPRDCAS01","PMAX-649"
"MSGSPRDCAS02","PMAX-649"
"MSGSPRDCAS04","PMAX-649"
"MSGSPRDCAS05","PMAX-649"
"MSGSPRDCAS06","PMAX-649"
"MSGSPRDCAS07","PMAX-649"
"MSGSPRDCAS11","PMAX-649"
"MSGSPRDEXC01","PMAX-649"
"MSGSPRDEXC02","PMAX-649"
"MSGSPRDEXC03","PMAX-649"
"MSGSPRDEXC04","PMAX-649"
"MSGSPRDEXC05","PMAX-649"
"MSGSPRDEXC06","PMAX-649"
"MSGSPRDEXC07","PMAX-649"
"MSGSPRDEXC08","PMAX-649"
"MSGSPRDEXC09","PMAX-649"
"NBUPRDMST02","PMAX-649"
"OCMPRDAPP01","PMAX-649"
"PGMPRDSIMDB01","PMAX-649"
"PSPRDESX07","PMAX-649"
"PSPRDESX08","PMAX-649"
"PSPRDESX09","PMAX-649"
"PSPRDESX20","PMAX-649"
"PSPRDESX21","PMAX-649"
"PSPRDESX22","PMAX-649"
"SCEPRDDB05","PMAX-649"
"SHRIMP","PMAX-649"
"STOPRDAPP01","PMAX-649"
"STOPRDAPP02_GK","PMAX-649"
"STOPRDAPP03_GK","PMAX-649"
"STOPRDAPP06","PMAX-649"
"STOTSTAPP01","PMAX-649"
"STOTSTAPP02","PMAX-649"
"STOTSTGEN01","PMAX-649"
"STOTSTGEN02","PMAX-649"
"SWPRDARC02","PMAX-649"
"SWPRDARC03","PMAX-649"
"SWPRDMQ04","PMAX-649"
"SWPRDMQ05","PMAX-649"
"TNGTSTRAC01","PMAX-649"
"TNGTSTRAC02","PMAX-649"
"VIOTSTGEN02","PMAX-649"
"VIOTSTGEN03","PMAX-649"
"VMAX318_PG_OTHER_1","PMAX-649"
"YTSPRDDB01","PMAX-649"
"YTSPRDDB02","PMAX-649"
"YTSTSTDB01","PMAX-649"
"TEST_SIL","PMAX-649"
"CBPRDRAC01_IG1","PMAX-231"
"CBPRDRAC01_IG2","PMAX-231"
"CBPRDRAC02_IG1","PMAX-231"
"CBPRDRAC02_IG2","PMAX-231"
"CBPRDRAC03_IG1","PMAX-231"
"CBPRDRAC03_IG2","PMAX-231"
"CBPRDRAC04_IG1","PMAX-231"
"CBPRDRAC04_IG2","PMAX-231"
"CBPRDRAC_HG1","PMAX-231"
"CBPRDRAC_HG2","PMAX-231"
"CIG_CBSIMRAC","PMAX-231"
"HG_CBTSTRAC","PMAX-231"
"HG_FBPRDESX_GK","PMAX-231"
"HG_GENPRDRAC","PMAX-231"
"HG_GENPRDRAC8586","PMAX-231"
"CBSIMRAC01","PMAX-231"
"CBSIMRAC02","PMAX-231"
"CBSIMRAC03","PMAX-231"
"CBSIMRAC04","PMAX-231"
"CBTSTRAC01","PMAX-231"
"CBTSTRAC02","PMAX-231"
"CBTSTRAC03","PMAX-231"
"CBTSTRAC04","PMAX-231"
"FBPRDESX40","PMAX-231"
"FBPRDESX43","PMAX-231"
"FBPRDESX51","PMAX-231"
"FBPRDESX52","PMAX-231"
"FBPRDESX53","PMAX-231"
"FBPRDESX85","PMAX-231"
"FBPRDESX86","PMAX-231"
"FBPRDESX87","PMAX-231"
"FBPRDESX88","PMAX-231"
"FBPRDESX89","PMAX-231"
"GENPRDRAC01","PMAX-231"
"GENPRDRAC02","PMAX-231"
"GENPRDRAC85","PMAX-231"
"GENPRDRAC86","PMAX-231"
"STOPRDAPP06","PMAX-231"
"STOTSTGEN01","PMAX-231"
"STOTSTGEN02","PMAX-231"
"CBPRDRAC01_IG1","PMAX-230"
"CBPRDRAC01_IG2","PMAX-230"
"CBPRDRAC02_IG1","PMAX-230"
"CBPRDRAC02_IG2","PMAX-230"
"CBPRDRAC03_IG1","PMAX-230"
"CBPRDRAC03_IG2","PMAX-230"
"CBPRDRAC04_IG1","PMAX-230"
"CBPRDRAC04_IG2","PMAX-230"
"CBPRDRAC_HG1","PMAX-230"
"CBPRDRAC_HG2","PMAX-230"
"CIG_CBSIMRAC","PMAX-230"
"HG_CBTSTRAC","PMAX-230"
"HG_FBPRDESX_GK","PMAX-230"
"HG_GENPRDRAC","PMAX-230"
"HG_GENPRDRAC8586","PMAX-230"
"CBSIMRAC01","PMAX-230"
"CBSIMRAC02","PMAX-230"
"CBSIMRAC03","PMAX-230"
"CBSIMRAC04","PMAX-230"
"CBTSTRAC01","PMAX-230"
"CBTSTRAC02","PMAX-230"
"CBTSTRAC03","PMAX-230"
"CBTSTRAC04","PMAX-230"
"FBPRDESX40","PMAX-230"
"FBPRDESX43","PMAX-230"
"FBPRDESX51","PMAX-230"
"FBPRDESX52","PMAX-230"
"FBPRDESX53","PMAX-230"
"FBPRDESX85","PMAX-230"
"FBPRDESX86","PMAX-230"
"FBPRDESX87","PMAX-230"
"FBPRDESX88","PMAX-230"
"FBPRDESX89","PMAX-230"
"GENPRDRAC01","PMAX-230"
"GENPRDRAC02","PMAX-230"
"GENPRDRAC85","PMAX-230"
"GENPRDRAC86","PMAX-230"
"STOPRDAPP06_GK","PMAX-230"
"STOTSTGEN01","PMAX-230"
"STOTSTGEN02","PMAX-230"
"CBPRDRAC01_IG2","PMAX-507"
"CBPRDRAC02_IG2","PMAX-507"
"CBPRDRAC03_IG2","PMAX-507"
"CBPRDRAC04_IG2","PMAX-507"
"CBPRDRAC_HG2","PMAX-507"
"CIG_CBPRDRAC8586","PMAX-507"
"CIG_CBSIMRAC","PMAX-507"
"CIG_CBTSTRAC8586","PMAX-507"
"CIG_CLDPRDLX","PMAX-507"
"CIG_CTMPRDDB0102","PMAX-507"
"CIG_EBSPRDDMZ","PMAX-507"
"CIG_ECMTSTRAC","PMAX-507"
"CIG_ENXCBTSTRAC","PMAX-507"
"CIG_ENXGENTSTRAC","PMAX-507"
"CIG_IFMTSTESX","PMAX-507"
"CIG_KFTTSTRAC0102","PMAX-507"
"CIG_ODPRDRAC","PMAX-507"
"CIG_TNGTSTSRAC0102","PMAX-507"
"HG_CBTSTRAC","PMAX-507"
"HG_FBPRDVM_SQL","PMAX-507"
"HG_FSPRDCLN","PMAX-507"
"HG_GENPRDRAC","PMAX-507"
"HG_PSTSTESX_KOS","PMAX-507"
"649_OPEN","PMAX-507"
"ALMPRDDB02","PMAX-507"
"BTPRDLX18","PMAX-507"
"BTPRDLX21","PMAX-507"
"CBEDUDB01","PMAX-507"
"CBPRDDB06","PMAX-507"
"CBPRDDB06_NPIV","PMAX-507"
"CBPRDDB07","PMAX-507"
"CBPRDESI02","PMAX-507"
"CBPRDFTM","PMAX-507"
"CBPRDRAC85","PMAX-507"
"CBPRDRAC86","PMAX-507"
"CBPREDB01","PMAX-507"
"CBSIMRAC01","PMAX-507"
"CBSIMRAC02","PMAX-507"
"CBSIMRAC03","PMAX-507"
"CBSIMRAC04","PMAX-507"
"CBTSTDB07_PHY","PMAX-507"
"CBTSTRAC01_P10","PMAX-507"
"CBTSTRAC02_P10","PMAX-507"
"CBTSTRAC02_PHY","PMAX-507"
"CBTSTRAC02SANAL","PMAX-507"
"CBTSTRAC03","PMAX-507"
"CBTSTRAC04","PMAX-507"
"CBTSTRAC85","PMAX-507"
"CBTSTRAC86","PMAX-507"
"CCPRDCLN12","PMAX-507"
"CCPRDCLN16","PMAX-507"
"CESPRDAPP03","PMAX-507"
"CLDPRDLX01","PMAX-507"
"CLDPRDLX02","PMAX-507"
"CNTPRDCLN03","PMAX-507"
"CSTSTENT01","PMAX-507"
"CSTSTENT01NEW","PMAX-507"
"CSTSTENT02","PMAX-507"
"CTMPRDDB01","PMAX-507"
"CTMPRDDB02","PMAX-507"
"EBSPRDDMZ21","PMAX-507"
"EBSPRDDMZ22","PMAX-507"
"ECMTSTRAC03","PMAX-507"
"ECMTSTRAC04","PMAX-507"
"EDPRDGEN04","PMAX-507"
"ELKPRDCOR01","PMAX-507"
"ELKPRDDAT01","PMAX-507"
"ELKPRDDAT03","PMAX-507"
"ELKPRDDAT05","PMAX-507"
"ENXCBTSTRAC01","PMAX-507"
"ENXCBTSTRAC02","PMAX-507"
"ENXCBTSTRAC03","PMAX-507"
"ENXCBTSTRAC04","PMAX-507"
"ENXGENTSTRAC01","PMAX-507"
"ENXGENTSTRAC02","PMAX-507"
"ENXODTSTDB01","PMAX-507"
"FBPRDESX17","PMAX-507"
"FBPRDESX21","PMAX-507"
"FBPRDESX22","PMAX-507"
"FBPRDESX23","PMAX-507"
"FBPRDESX24","PMAX-507"
"FBPRDESX42","PMAX-507"
"FBPRDESX45","PMAX-507"
"FBPRDESX46","PMAX-507"
"FBPRDESX90","PMAX-507"
"FBPRDESX91","PMAX-507"
"FBPRDESX94","PMAX-507"
"FBPRDESX95","PMAX-507"
"FBPRDESX96","PMAX-507"
"FBPRDESX_GK","PMAX-507"
"FBPRDVM77","PMAX-507"
"FBPRDVM78","PMAX-507"
"FBPRDVM79","PMAX-507"
"FBPRDVM80","PMAX-507"
"FBPRDVM81","PMAX-507"
"FBPRDVM85","PMAX-507"
"FBPRDVM88","PMAX-507"
"FRAPRDCLN06","PMAX-507"
"FSPRDCLN03","PMAX-507"
"FSPRDCLN04","PMAX-507"
"FSPRDCLN05","PMAX-507"
"GENPRDRAC01","PMAX-507"
"GENPRDRAC02_NPIV_MIGRATION","PMAX-507"
"GENPRDRAC02_P10","PMAX-507"
"HMNPRDDB05","PMAX-507"
"HUAWEI_005","PMAX-507"
"HUAWEI_007","PMAX-507"
"IFMPRDDB02","PMAX-507"
"IFMTSTESX01","PMAX-507"
"IFMTSTESX02","PMAX-507"
"KFTSTRAC01","PMAX-507"
"KFTSTRAC02","PMAX-507"
"MBEPRDCLN03","PMAX-507"
"MBEPRDCLN03_32_GECIS","PMAX-507"
"MBPRDCLN03","PMAX-507"
"MBPRDCLN04","PMAX-507"
"MSGSPRDCAS01","PMAX-507"
"MSGSPRDCAS02","PMAX-507"
"MSGSPRDCAS04","PMAX-507"
"MSGSPRDCAS05","PMAX-507"
