"Lokasyon","Kabinet","Volume","Size (TB)","Serial"
"Istanbul","PURE_07B","FEPRDVM_UNIX_00","5","AB570CBFDFC446E60001218E"
"Istanbul","PURE_07B","FEPRDVM_UNIX_01","5","AB570CBFDFC446E60001218F"
"Istanbul","PURE_07B","FEPRDVM_UNIX_02","5","AB570CBFDFC446E600012190"
"Istanbul","PURE_07B","FEPRDVM_UNIX_03","5","AB570CBFDFC446E600012191"
"Istanbul","PURE_07B","FEPRDVM_UNIX_04","5","AB570CBFDFC446E600012192"
"Istanbul","PURE_07B","FEPRDVM_UNIX_06","5","AB570CBFDFC446E600012194"
"Istanbul","PURE_07B","FEPRDVM_UNIX_07","5","AB570CBFDFC446E600012195"
"Istanbul","PURE_07B","FEPRDVM_UNIX_08","5","AB570CBFDFC446E600012196"
"Istanbul","PURE_07B","FEPRDVM_UNIX_09","5","AB570CBFDFC446E600012197"
"Istanbul","PURE_07B","FEPRDVM_UNIX_11","5","AB570CBFDFC446E600012199"
"Istanbul","PURE_07B","FEPRDVM_UNIX_13","5","AB570CBFDFC446E60001219B"
"Istanbul","PURE_07B","FEPRDVM_UNIX_14","5","AB570CBFDFC446E60001219C"
"Istanbul","PURE_07B","FEPRDVM_UNIX_17","5","AB570CBFDFC446E60001219F"
"Istanbul","PURE_07B","FEPRDVM_UNIX_18","5","AB570CBFDFC446E6000121A0"
"Istanbul","PURE_07B","FEPRDVM_UNIX_19","5","AB570CBFDFC446E6000121A1"
"Istanbul","PURE_07B","FEPRDVM_UNIX_20","5","AB570CBFDFC446E6000121A2"
"Istanbul","PURE_07B","FEPRDVM_UNIX_21","5","AB570CBFDFC446E6000121A3"
"Istanbul","PURE_07B","FEPRDVM_UNIX_22","5","AB570CBFDFC446E6000121A4"
"Istanbul","PURE_07B","FEPRDVM_UNIX_23","5","AB570CBFDFC446E6000121A5"
"Istanbul","PURE_07B","FEPRDVM_UNIX_24","5","AB570CBFDFC446E6000121A6"
"Istanbul","PURE_07B","FEPRDVM_UNIX_28","5","AB570CBFDFC446E6000121AA"
"Istanbul","PURE_07B","FEPRDVM_UNIX_30","5","AB570CBFDFC446E6000121AC"
"Istanbul","PURE_07B","FEPRDVM_UNIX_31","5","AB570CBFDFC446E6000121AD"
"Istanbul","PURE_07B","FEPRDVM_UNIX_32","5","AB570CBFDFC446E6000121AE"
"Istanbul","PURE_07B","FEPRDVM_UNIX_33","5","AB570CBFDFC446E6000121AF"
"Istanbul","PURE_07B","FEPRDVM_UNIX_34","5","AB570CBFDFC446E6000121B0"
"Istanbul","PURE_07B","FEPRDVM_UNIX_35","5","AB570CBFDFC446E6000121B1"
"Istanbul","PURE_07B","FEPRDVM_UNIX_36","5","AB570CBFDFC446E6000121B2"
"Istanbul","PURE_07B","FEPRDVM_UNIX_38","5","AB570CBFDFC446E6000121B4"
"Istanbul","PURE_07B","FEPRDVM_UNIX_39","5","AB570CBFDFC446E6000121B5"
"Istanbul","PURE_07B","FEPRDVM_UNIX_41","5","AB570CBFDFC446E6000121B7"
"Istanbul","PURE_07B","FEPRDVM_UNIX_43","5","AB570CBFDFC446E6000121B9"
"Istanbul","PURE_07B","FEPRDVM_UNIX_44","5","AB570CBFDFC446E6000121BA"
"Istanbul","PURE_07B","FEPRDVM_UNIX_45","5","AB570CBFDFC446E6000121BB"
"Istanbul","PURE_07B","FEPRDVM_UNIX_46","5","AB570CBFDFC446E6000121BC"
"Istanbul","PURE_07B","FEPRDVM_UNIX_47","5","AB570CBFDFC446E6000121BD"
"Istanbul","PURE_07B","FEPRDVM_UNIX_48","5","AB570CBFDFC446E6000121BE"
"Istanbul","PURE_07B","FEPRDVM_UNIX_50","5","AB570CBFDFC446E6000121C0"
"Istanbul","PURE_07B","FEPRDVM_UNIX_52","5","AB570CBFDFC446E6000121C2"
"Istanbul","PURE_07B","ELKPRDDAT08_01","4","AB570CBFDFC446E6000121C3"
"Istanbul","PURE_07B","ELKPRDDAT08_02","4","AB570CBFDFC446E6000121C4"
"Istanbul","PURE_07B","ELKPRDDAT08_03","4","AB570CBFDFC446E6000121C5"
"Istanbul","PURE_07B","ELKPRDDAT08_04","4","AB570CBFDFC446E6000121C6"
"Istanbul","PURE_07B","ELKPRDDAT08_05","4","AB570CBFDFC446E6000121C7"
"Istanbul","PURE_07B","ELKPRDDAT08_06","5","AB570CBFDFC446E6000121C8"
"Istanbul","PURE_07B","ELKPRDDAT08_07","0.25","AB570CBFDFC446E6000121C9"
"Istanbul","PURE_07B","ELKPRDDAT07_01","4","AB570CBFDFC446E6000121CA"
"Istanbul","PURE_07B","ELKPRDDAT07_02","4","AB570CBFDFC446E6000121CB"
"Istanbul","PURE_07B","ELKPRDDAT07_03","4","AB570CBFDFC446E6000121CC"
"Istanbul","PURE_07B","ELKPRDDAT07_04","4","AB570CBFDFC446E6000121CD"
"Istanbul","PURE_07B","ELKPRDDAT07_05","4","AB570CBFDFC446E6000121CE"
"Istanbul","PURE_07B","ELKPRDDAT07_06","5","AB570CBFDFC446E6000121CF"
"Istanbul","PURE_07B","ELKPRDDAT07_07","0.25","AB570CBFDFC446E6000121D0"
"Istanbul","PURE_07B","ALOPRDKFK14_01","6","AB570CBFDFC446E6000121D1"
"Istanbul","PURE_07B","ALOPRDKFK14_02","6","AB570CBFDFC446E6000121D2"
"Istanbul","PURE_07B","ALOPRDKFK14_03","6","AB570CBFDFC446E6000121D3"
"Istanbul","PURE_07B","ALOPRDKFK14_04","6","AB570CBFDFC446E6000121D4"
"Istanbul","PURE_07B","ALOPRDKFK14_05","6","AB570CBFDFC446E6000121D5"
"Istanbul","PURE_07B","ALOPRDKFK14_06","6","AB570CBFDFC446E6000121D6"
"Istanbul","PURE_07B","ALOPRDKFK15_01","6","AB570CBFDFC446E6000121D7"
"Istanbul","PURE_07B","ALOPRDKFK15_02","6","AB570CBFDFC446E6000121D8"
"Istanbul","PURE_07B","ALOPRDKFK15_03","6","AB570CBFDFC446E6000121D9"
"Istanbul","PURE_07B","ALOPRDKFK15_04","6","AB570CBFDFC446E6000121DA"
"Istanbul","PURE_07B","ALOPRDKFK15_05","6","AB570CBFDFC446E6000121DB"
"Istanbul","PURE_07B","ALOPRDKFK15_06","6","AB570CBFDFC446E6000121DC"
"Istanbul","PURE_07B","ALOPRDKFK11_01","5.029","AB570CBFDFC446E6000121DD"
"Istanbul","PURE_07B","ALOPRDKFK11_02","5.029","AB570CBFDFC446E6000121DE"
"Istanbul","PURE_07B","ALOPRDKFK11_03","5.029","AB570CBFDFC446E6000121DF"
"Istanbul","PURE_07B","ALOPRDKFK11_04","4.031","AB570CBFDFC446E6000121E0"
"Istanbul","PURE_07B","ALOPRDKFK11_05","4.031","AB570CBFDFC446E6000121E1"
"Istanbul","PURE_07B","ALOPRDKFK11_06","4.031","AB570CBFDFC446E6000121E2"
"Istanbul","PURE_07B","ALOPRDKFK11_07","4.031","AB570CBFDFC446E6000121E3"
"Istanbul","PURE_07B","ALOPRDKFK11_08","4.031","AB570CBFDFC446E6000121E4"
"Istanbul","PURE_07B","ALOPRDKFK11_09","4.031","AB570CBFDFC446E6000121E5"
"Istanbul","PURE_07B","ALOPRDKFK11_10","4.031","AB570CBFDFC446E6000121E6"
"Istanbul","PURE_07B","ALOPRDKFK11_11","4.031","AB570CBFDFC446E6000121E7"
"Istanbul","PURE_07B","ALOPRDKFK11_12","4.031","AB570CBFDFC446E6000121E8"
"Istanbul","PURE_07B","ALOPRDKFK11_13","4.031","AB570CBFDFC446E6000121E9"
"Istanbul","PURE_07B","ALOPRDKFK11_14","2.078","AB570CBFDFC446E6000121EA"
"Istanbul","PURE_07B","ELKPRDDAT04_01","0.537","AB570CBFDFC446E6000121EB"
"Istanbul","PURE_07B","ELKPRDDAT04_02","0.537","AB570CBFDFC446E6000121EC"
"Istanbul","PURE_07B","ELKPRDDAT04_03","0.537","AB570CBFDFC446E6000121ED"
"Istanbul","PURE_07B","ELKPRDDAT04_04","0.537","AB570CBFDFC446E6000121EE"
"Istanbul","PURE_07B","ELKPRDDAT04_05","0.537","AB570CBFDFC446E6000121EF"
"Istanbul","PURE_07B","ELKPRDDAT04_06","0.537","AB570CBFDFC446E6000121F0"
"Istanbul","PURE_07B","ELKPRDDAT04_07","0.537","AB570CBFDFC446E6000121F1"
"Istanbul","PURE_07B","ELKPRDDAT04_08","0.537","AB570CBFDFC446E6000121F2"
"Istanbul","PURE_07B","ELKPRDDAT04_09","0.537","AB570CBFDFC446E6000121F3"
"Istanbul","PURE_07B","ELKPRDDAT04_10","0.537","AB570CBFDFC446E6000121F4"
"Istanbul","PURE_07B","ELKPRDDAT04_11","0.537","AB570CBFDFC446E6000121F5"
"Istanbul","PURE_07B","ELKPRDDAT04_12","0.537","AB570CBFDFC446E6000121F6"
"Istanbul","PURE_07B","ELKPRDDAT04_13","0.537","AB570CBFDFC446E6000121F7"
"Istanbul","PURE_07B","ELKPRDDAT04_14","0.537","AB570CBFDFC446E6000121F8"
"Istanbul","PURE_07B","ELKPRDDAT04_15","0.537","AB570CBFDFC446E6000121F9"
"Istanbul","PURE_07B","ELKPRDDAT04_16","0.537","AB570CBFDFC446E6000121FA"
"Istanbul","PURE_07B","ELKPRDDAT04_17","1.025","AB570CBFDFC446E6000121FB"
"Istanbul","PURE_07B","ELKPRDDAT04_18","1.025","AB570CBFDFC446E6000121FC"
"Istanbul","PURE_07B","ELKPRDDAT04_19","1.025","AB570CBFDFC446E6000121FD"
"Istanbul","PURE_07B","ELKPRDDAT04_20","1.025","AB570CBFDFC446E6000121FE"
"Istanbul","PURE_07B","ELKPRDDAT04_21","1.025","AB570CBFDFC446E6000121FF"
"Istanbul","PURE_07B","ELKPRDDAT04_22","2.539","AB570CBFDFC446E600012210"
"Istanbul","PURE_07B","ELKPRDDAT04_23","2.539","AB570CBFDFC446E600012211"
"Istanbul","PURE_07B","ELKPRDDAT04_24","2.539","AB570CBFDFC446E600012212"
"Istanbul","PURE_07B","ELKPRDDAT04_25","5.078","AB570CBFDFC446E600012213"
"Istanbul","PURE_07B","ALOPRDKFK11_15","0.098","AB570CBFDFC446E600012214"
"Istanbul","PURE_07B","ALOPRDKFK17_01","6","AB570CBFDFC446E600012247"
"Istanbul","PURE_07B","ALOPRDKFK17_02","6","AB570CBFDFC446E600012248"
"Istanbul","PURE_07B","ALOPRDKFK17_03","6","AB570CBFDFC446E600012249"
"Istanbul","PURE_07B","ALOPRDKFK17_04","6","AB570CBFDFC446E60001224A"
"Istanbul","PURE_07B","ALOPRDKFK17_05","6","AB570CBFDFC446E60001224B"
"Istanbul","PURE_07B","ALOPRDKFK17_06","6","AB570CBFDFC446E60001224C"
"Istanbul","PURE_07B","FEPRDVM_UNIX_53","5","AB570CBFDFC446E600012269"
"Istanbul","PURE_07B","FEPRDVM_UNIX_54","5","AB570CBFDFC446E60001226A"
"Istanbul","PURE_07B","FEPRDVM_UNIX_56","5","AB570CBFDFC446E60001226C"
"Istanbul","PURE_07B","FEPRDVM_UNIX_57","5","AB570CBFDFC446E60001226D"
"Istanbul","PURE_07B","FEPRDVM_UNIX_59","5","AB570CBFDFC446E6000122F1"
"Istanbul","PURE_07B","FEPRDVM_UNIX_60","5","AB570CBFDFC446E6000122F2"
"Istanbul","PURE_07B","FEPRDVM_UNIX_61","5","AB570CBFDFC446E6000122F3"
"Istanbul","PURE_07B","FEPRDVM_UNIX_62","5","AB570CBFDFC446E6000122F4"
"Istanbul","PURE_07B","FEPRDVM_UNIX_65","5","AB570CBFDFC446E6000126DF"
"Istanbul","PURE_07B","FEPRDVM_UNIX_67","5","AB570CBFDFC446E6000126E1"
"Istanbul","PURE_07B","FEPRDVM_UNIX_68","5","AB570CBFDFC446E6000126E2"
"Istanbul","PURE_07B","ALOPRDKFK17_07","6","AB570CBFDFC446E6000126E6"
"Istanbul","PURE_07B","ALOPRDKFK17_08","6","AB570CBFDFC446E6000126E7"
"Istanbul","PURE_07B","ALOPRDKFK15_07","6","AB570CBFDFC446E6000126E8"
"Istanbul","PURE_07B","ALOPRDKFK15_08","6","AB570CBFDFC446E6000126E9"
"Istanbul","PURE_07B","ALOPRDKFK14_07","6","AB570CBFDFC446E6000126EA"
"Istanbul","PURE_07B","ALOPRDKFK14_08","6","AB570CBFDFC446E6000126EB"
"Istanbul","PURE_07B","FEPRDVM_UNIX_72","5","AB570CBFDFC446E6000126EC"
"Istanbul","PURE_07B","PSPRDESX_01","0.252","AB570CBFDFC446E600014186"
"Istanbul","PURE_07B","PSPRDESX_02","2.002","AB570CBFDFC446E600014187"
"Istanbul","PURE_07B","PSPRDESX_03","3.002","AB570CBFDFC446E600014188"
"Istanbul","PURE_07B","PSPRDESX_04","4.002","AB570CBFDFC446E600014189"
"Istanbul","PURE_07B","PSPRDESX_05","4.002","AB570CBFDFC446E60001418A"
"Istanbul","PURE_07B","PSPRDESX_06","5.002","AB570CBFDFC446E60001418B"
"Istanbul","PURE_07B","PSPRDESX_07","5.002","AB570CBFDFC446E60001418C"
"Istanbul","PURE_07B","PSPRDESX_08","6","AB570CBFDFC446E600014221"
"Istanbul","PURE_07B","PGMPRDRAC0102_01","0.02","AB570CBFDFC446E600015432"
"Istanbul","PURE_07B","PGMPRDRAC0102_02","0.107","AB570CBFDFC446E600015433"
"Istanbul","PURE_07B","PGMPRDRAC0102_03","0.107","AB570CBFDFC446E600015434"
"Istanbul","PURE_07B","PGMPRDRAC0102_04","0.107","AB570CBFDFC446E600015435"
"Istanbul","PURE_07B","SWPRDMGW01_ROOT","0.293","AB570CBFDFC446E600015BF2"
"Istanbul","PURE_07B","SWPRDMGW02_ROOT","0.293","AB570CBFDFC446E600015C98"
"Istanbul","PURE_07B","SWPRDMGW01_01","0.5","AB570CBFDFC446E600015E88"
"Istanbul","PURE_07B","SWPRDMGW02_01","0.5","AB570CBFDFC446E600015E89"
"Istanbul","PURE_07B","KFTPRDRAC_01","0.016","AB570CBFDFC446E600016FF1"
"Istanbul","PURE_07B","KFTPRDRAC_03","0.016","AB570CBFDFC446E600016FF3"
"Istanbul","PURE_07B","FEPRDVM_UNIX_74","5","AB570CBFDFC446E600019D19"
"Istanbul","PURE_07B","FEPRDVM_UNIX_75","5","AB570CBFDFC446E600019D1A"
"Istanbul","PURE_07B","FEPRDVM_UNIX_76","5","AB570CBFDFC446E600019D1B"
"Istanbul","PURE_07B","FEPRDVM_UNIX_77","5","AB570CBFDFC446E600019D1C"
"Istanbul","PURE_07B","FEPRDVM_UNIX_78","5","AB570CBFDFC446E600019D1D"
"Istanbul","PURE_07B","FEPRDVM_UNIX_79","5","AB570CBFDFC446E600019D1E"
"Istanbul","PURE_07B","FEPRDVM_UNIX_80","5","AB570CBFDFC446E600019D1F"
"Istanbul","PURE_07B","DAPRDCAS05_01","0.5","AB570CBFDFC446E600021ACF"
"Istanbul","PURE_07B","DAPRDCAS05_02","20","AB570CBFDFC446E600021AD0"
"Istanbul","PURE_07B","ELKPRDDAT04_26","2","AB570CBFDFC446E6000244B6"
"Istanbul","PURE_07B","ELKPRDDAT04_27","2","AB570CBFDFC446E6000244B7"
"Istanbul","PURE_07B","ELKPRDDAT08_08","2","AB570CBFDFC446E6000244B8"
"Istanbul","PURE_07B","ELKPRDDAT08_09","2","AB570CBFDFC446E6000244B9"
"Istanbul","PURE_07B","ELKPRDDAT07_08","2","AB570CBFDFC446E6000244BA"
"Istanbul","PURE_07B","ELKPRDDAT07_09","2","AB570CBFDFC446E6000244BB"
"Istanbul","PURE_07B","FEPRDVM_UNIX_81","5","AB570CBFDFC446E600024FB1"
"Istanbul","PURE_07B","FEPRDVM_UNIX_84","5","AB570CBFDFC446E600024FB4"
"Istanbul","PURE_07B","FEPRDVM_UNIX_85","5","AB570CBFDFC446E600024FB5"
"Istanbul","PURE_07B","FEPRDVM_UNIX_86","5","AB570CBFDFC446E600024FB6"
"Istanbul","PURE_07B","FEPRDVM_UNIX_87","5","AB570CBFDFC446E600024FB7"
"Istanbul","PURE_07B","FEPRDVM_UNIX_88","5","AB570CBFDFC446E600024FB8"
"Istanbul","PURE_07B","FEPRDVM_UNIX_89","5","AB570CBFDFC446E600024FB9"
"Istanbul","PURE_07B","FEPRDVM_UNIX_90","5","AB570CBFDFC446E600024FBA"
"Istanbul","PURE_07B","TNGPRDRAC0102_01","0.016","AB570CBFDFC446E600025A2D"
"Istanbul","PURE_07B","TNGPRDRAC0102_02","0.016","AB570CBFDFC446E600025A2E"
"Istanbul","PURE_07B","FEPRDVM_UNIX_91","5","AB570CBFDFC446E600027252"
"Istanbul","PURE_07B","PSPRDESX_09","1","AB570CBFDFC446E60002834C"
"Istanbul","PURE_07B","FBPRDESX-TELEKOM_01","6","AB570CBFDFC446E60003B2A0"
"Istanbul","PURE_07B","FBPRDESX-TELEKOM_02","6","AB570CBFDFC446E60003B2A1"
"Istanbul","PURE_07B","FBPRDESX-TELEKOM_03","6","AB570CBFDFC446E60003B2A2"
"Istanbul","PURE_07B","FBPRDESX-TELEKOM_04","6","AB570CBFDFC446E60003B2A3"
"Istanbul","PURE_07B","FBPRDESX-TELEKOM_05","6","AB570CBFDFC446E60003B2A4"
"Istanbul","PURE_07B","SEATSTRAC_VOTE_01","0.015","AB570CBFDFC446E60003CE1B"
"Istanbul","PURE_07B","SEATSTRAC_VOTE_02","0.015","AB570CBFDFC446E60003CE1C"
"Istanbul","PURE_07B","SIMPRDESX_01","11","AB570CBFDFC446E600041C63"
"Istanbul","PURE_07B","SIMPRDESX_02","11","AB570CBFDFC446E600041C64"
"Istanbul","PURE_07B","SIMPRDESX_03","11","AB570CBFDFC446E600041C65"
"Istanbul","PURE_07B","SIMPRDESX_04","11","AB570CBFDFC446E600041C66"
"Istanbul","PURE_07B","SIMPRDESX_05","11","AB570CBFDFC446E600041C67"
"Istanbul","PURE_07B","SIMPRDESX_06","11","AB570CBFDFC446E600041C68"
"Istanbul","PURE_07B","SIMPRDESX_07","11","AB570CBFDFC446E600041C69"
"Istanbul","PURE_07B","FEPRDVM_UNIX_92","10","AB570CBFDFC446E600053DE3"
"Istanbul","PURE_07B","FEPRDVM_UNIX_93","10","AB570CBFDFC446E600053DE4"
"Istanbul","PURE_07B","FEPRDVM_UNIX_94","10","AB570CBFDFC446E600053DE5"
"Istanbul","PURE_07B","FEPRDVM_UNIX_95","10","AB570CBFDFC446E600053DE6"
"Istanbul","PURE_07B","FEPRDVM_UNIX_96","10","AB570CBFDFC446E600053DE7"
"Istanbul","PURE_07B","SIMPRDESX_08","11","AB570CBFDFC446E6000559F5"
"Istanbul","PURE_07B","SIMPRDESX_09","11","AB570CBFDFC446E60005607C"
"Istanbul","PURE_07B","SIMPRDESX_10","11","AB570CBFDFC446E60005607D"
"Istanbul","PURE_07B","FEPRDVM_UNIX_97","10","AB570CBFDFC446E6000586FB"
"Istanbul","PURE_07B","FEPRDVM_UNIX_98","10","AB570CBFDFC446E6000586FC"
"Istanbul","PURE_07B","SIMPRDESX_11","11","AB570CBFDFC446E6000586FD"
"Istanbul","PURE_07B","FBPRDESX-TELEKOM_06","6","AB570CBFDFC446E6000586FE"
"Istanbul","PURE_07B","SEAPRDRAC-VOTE/SEAPRDRAC_VOTE_1","0.016","AB570CBFDFC446E600058AE8"
"Istanbul","PURE_07B","SEAPRDRAC-VOTE/SEAPRDRAC_VOTE_2","0.016","AB570CBFDFC446E600058AE9"
"Istanbul","PURE_008","ECMPRDRAC03_01","0.293","E7F099B2420D45DE00011924"
"Istanbul","PURE_008","ECMPRDRAC03_02","0.5","E7F099B2420D45DE00011925"
"Istanbul","PURE_008","ECMPRDRAC03_03","0.5","E7F099B2420D45DE00011926"
"Istanbul","PURE_008","ECMPRDRAC03_04","0.107","E7F099B2420D45DE00011927"
"Istanbul","PURE_008","ECMPRDRAC03_05","0.107","E7F099B2420D45DE00011928"
"Istanbul","PURE_008","ECMPRDRAC04_01","0.293","E7F099B2420D45DE00011929"
"Istanbul","PURE_008","ECMPRDRAC04_02","0.107","E7F099B2420D45DE0001192A"
"Istanbul","PURE_008","ECMPRDRAC04_03","0.107","E7F099B2420D45DE0001192B"
"Istanbul","PURE_008","ECMPRDRAC0304_01","1","E7F099B2420D45DE0001192C"
"Istanbul","PURE_008","ECMPRDRAC0304_02","1","E7F099B2420D45DE0001192D"
"Istanbul","PURE_008","ECMPRDRAC0304_03","1","E7F099B2420D45DE0001192E"
"Istanbul","PURE_008","ECMPRDRAC0304_04","1","E7F099B2420D45DE0001192F"
"Istanbul","PURE_008","ECMPRDRAC0304_05","1","E7F099B2420D45DE00011930"
"Istanbul","PURE_008","ECMPRDRAC0304_06","1","E7F099B2420D45DE00011931"
"Istanbul","PURE_008","ECMPRDRAC0304_07","1","E7F099B2420D45DE00011932"
"Istanbul","PURE_008","ECMPRDRAC0304_08","1","E7F099B2420D45DE00011933"
"Istanbul","PURE_008","ECMPRDRAC0304_09","1","E7F099B2420D45DE00011934"
"Istanbul","PURE_008","ECMPRDRAC0304_10","1","E7F099B2420D45DE00011935"
"Istanbul","PURE_008","ECMPRDRAC0304_11","1","E7F099B2420D45DE00011936"
"Istanbul","PURE_008","ECMPRDRAC0304_12","1","E7F099B2420D45DE00011937"
"Istanbul","PURE_008","ECMPRDRAC0304_13","1","E7F099B2420D45DE00011938"
"Istanbul","PURE_008","ECMPRDRAC0304_14","1","E7F099B2420D45DE00011939"
"Istanbul","PURE_008","ECMPRDRAC0304_15","1","E7F099B2420D45DE0001193A"
"Istanbul","PURE_008","ECMPRDRAC0304_16","1","E7F099B2420D45DE0001193B"
"Istanbul","PURE_008","ECMPRDRAC0304_17","1","E7F099B2420D45DE0001193C"
"Istanbul","PURE_008","ECMPRDRAC0304_18","1","E7F099B2420D45DE0001193D"
"Istanbul","PURE_008","ECMPRDRAC0304_19","1","E7F099B2420D45DE0001193E"
"Istanbul","PURE_008","ECMPRDRAC0304_20","1","E7F099B2420D45DE0001193F"
"Istanbul","PURE_008","ECMPRDRAC0304_21","1","E7F099B2420D45DE00011940"
"Istanbul","PURE_008","ECMPRDRAC0304_22","1","E7F099B2420D45DE00011941"
"Istanbul","PURE_008","ECMPRDRAC0304_23","1","E7F099B2420D45DE00011942"
"Istanbul","PURE_008","ECMPRDRAC0304_24","1","E7F099B2420D45DE00011943"
"Istanbul","PURE_008","ECMPRDRAC0304_25","1","E7F099B2420D45DE00011944"
"Istanbul","PURE_008","ECMPRDRAC0304_26","1","E7F099B2420D45DE00011945"
"Istanbul","PURE_008","ECMPRDRAC0304_27","1","E7F099B2420D45DE00011946"
"Istanbul","PURE_008","ECMPRDRAC0304_28","1","E7F099B2420D45DE00011947"
"Istanbul","PURE_008","ECMPRDRAC0304_29","1","E7F099B2420D45DE00011948"
"Istanbul","PURE_008","ECMPRDRAC0304_30","1","E7F099B2420D45DE00011949"
"Istanbul","PURE_008","ECMPRDRAC0304_31","1","E7F099B2420D45DE0001194A"
"Istanbul","PURE_008","ECMPRDRAC0304_32","1","E7F099B2420D45DE0001194B"
"Istanbul","PURE_008","ECMPRDRAC0304_33","1","E7F099B2420D45DE0001194C"
"Istanbul","PURE_008","ECMPRDRAC0304_34","1","E7F099B2420D45DE0001194D"
"Istanbul","PURE_008","ECMPRDRAC0304_35","1","E7F099B2420D45DE0001194E"
"Istanbul","PURE_008","ECMPRDRAC0304_36","1","E7F099B2420D45DE0001194F"
"Istanbul","PURE_008","ECMPRDRAC0304_37","1","E7F099B2420D45DE00011950"
"Istanbul","PURE_008","ECMPRDRAC0304_38","1","E7F099B2420D45DE00011951"
"Istanbul","PURE_008","ECMPRDRAC0304_39","0.049","E7F099B2420D45DE000119CA"
"Istanbul","PURE_008","ECMPRDRAC0304_40","0.049","E7F099B2420D45DE000119CB"
"Istanbul","PURE_008","ECMPRDRAC0304_41","0.049","E7F099B2420D45DE000119CC"
"Istanbul","PURE_008","FBPRDESX_SQL_01","6","E7F099B2420D45DE00011A45"
"Istanbul","PURE_008","FBPRDESX_SQL_02","6","E7F099B2420D45DE00011A46"
"Istanbul","PURE_008","FBPRDESX_SQL_03","6","E7F099B2420D45DE00011A47"
"Istanbul","PURE_008","FBPRDESX_SQL_04","6","E7F099B2420D45DE00011A48"
"Istanbul","PURE_008","ECMPRDRAC04_04","0.5","E7F099B2420D45DE00011A49"
"Istanbul","PURE_008","ECMPRDRAC04_05","0.5","E7F099B2420D45DE00011A4A"
"Istanbul","PURE_008","FBPRDESX_SQL_05","6","E7F099B2420D45DE00011A4B"
"Istanbul","PURE_008","FBPRDESX_SQL_06","6","E7F099B2420D45DE00011A4C"
"Istanbul","PURE_008","FBPRDESX_SQL_07","6","E7F099B2420D45DE00011A4D"
"Istanbul","PURE_008","FBPRDESX_SQL_08","6","E7F099B2420D45DE00011A4E"
"Istanbul","PURE_008","FBPRDESX_SQL_09","6","E7F099B2420D45DE00011A4F"
"Istanbul","PURE_008","FBPRDESX_SQL_10","6","E7F099B2420D45DE00011A50"
"Istanbul","PURE_008","FBPRDESX_SQL_11","6","E7F099B2420D45DE00011A51"
"Istanbul","PURE_008","FBPRDESX_SQL_13","6","E7F099B2420D45DE00011A53"
"Istanbul","PURE_008","FBPRDESX_SQL_14","6","E7F099B2420D45DE00011A54"
"Istanbul","PURE_008","FBPRDESX_SQL_15","6","E7F099B2420D45DE00011A55"
"Istanbul","PURE_008","FBPRDESX_SQL_16","6","E7F099B2420D45DE00011A56"
"Istanbul","PURE_008","FBPRDESX_SQL_18","6","E7F099B2420D45DE00011A58"
"Istanbul","PURE_008","FBPRDESX_SQL_19","6","E7F099B2420D45DE00011A59"
"Istanbul","PURE_008","ALOPRDKFK12_01","4.199","E7F099B2420D45DE00011BA4"
"Istanbul","PURE_008","ALOPRDKFK12_02","4.102","E7F099B2420D45DE00011BA5"
"Istanbul","PURE_008","ALOPRDKFK12_03","4.102","E7F099B2420D45DE00011BA6"
"Istanbul","PURE_008","ALOPRDKFK12_04","4.102","E7F099B2420D45DE00011BA7"
"Istanbul","PURE_008","ALOPRDKFK12_05","4.102","E7F099B2420D45DE00011BA8"
"Istanbul","PURE_008","ALOPRDKFK12_06","4.102","E7F099B2420D45DE00011BA9"
"Istanbul","PURE_008","ALOPRDKFK12_07","4.102","E7F099B2420D45DE00011BAA"
"Istanbul","PURE_008","ALOPRDKFK12_08","4.102","E7F099B2420D45DE00011BAB"
"Istanbul","PURE_008","ALOPRDKFK12_09","4.102","E7F099B2420D45DE00011BAC"
"Istanbul","PURE_008","ALOPRDKFK12_10","4.102","E7F099B2420D45DE00011BAD"
"Istanbul","PURE_008","ALOPRDKFK12_11","5.078","E7F099B2420D45DE00011BAE"
"Istanbul","PURE_008","ALOPRDKFK12_12","5.078","E7F099B2420D45DE00011BAF"
"Istanbul","PURE_008","ALOPRDKFK12_13","5.078","E7F099B2420D45DE00011BB0"
"Istanbul","PURE_008","ALOPRDKFK12_14","2.051","E7F099B2420D45DE00011BB1"
"Istanbul","PURE_008","FBPRDESX_SQL_20","5","E7F099B2420D45DE00011BB3"
"Istanbul","PURE_008","FBPRDESX_SQL_21","5","E7F099B2420D45DE00011BB4"
"Istanbul","PURE_008","FBPRDESX_SQL_22","5","E7F099B2420D45DE00011BB5"
"Istanbul","PURE_008","ODIPRDAPP02_ROOT","0.293","E7F099B2420D45DE00011BD5"
"Istanbul","PURE_008","ODIPRDAPP02_01","0.25","E7F099B2420D45DE00011BD6"
"Istanbul","PURE_008","FBPRDESX_SQL_25","6","E7F099B2420D45DE00011BD8"
"Istanbul","PURE_008","FBPRDESX_SQL_26","6","E7F099B2420D45DE00011BD9"
"Istanbul","PURE_008","FBPRDESX_SQL_28","6","E7F099B2420D45DE00011BDB"
"Istanbul","PURE_008","FBPRDESX_SQL_29","6","E7F099B2420D45DE00011BDC"
