"Lokasyon","Fabric","SwitchName","PortIndex","Slot","Port","Speed","State","Role","PortWWN","Alias","EncOut","CRC","DiscC3","DiscC3Level","SFP"
"Istanbul","A","EO17FC184","312","6","24","16G","Online","Host","10:00:94:40:c9:0f:80:9f","Emulex PPN-10:00:94:40:C9:0F:80:9F",,,"0","",""
"Istanbul","A","EO17FC184","313","6","25","64G","Online","Host","10:00:70:b7:e4:20:f1:46","Emulex PPN-10:00:70:B7:E4:20:F1:46",,,"0","",""
"Istanbul","A","EO17FC184","314","6","26","32G","Online","Host","10:00:b4:7a:f1:6e:1b:7b","Emulex PPN-10:00:b4:7a:f1:6e:1b:7b",,,"0","",""
"Istanbul","A","EO17FC184","315","6","27","32G","Online","Host","21:00:f4:c7:aa:05:10:64","",,,"0","",""
"Istanbul","A","EO17FC184","316","6","28","64G","Online","Storage","52:4a:93:70:aa:41:81:4b","",,,"0","",""
"Istanbul","A","EO17FC184","317","6","29","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","318","6","30","32G","Online","Host","29:32:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","319","6","31","16G","Online","Host","51:40:2e:c0:15:52:1c:da","SN1100Q FW:v9.14.00 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","EO17FC184","320","6","32","32G","Online","Host","10:00:94:40:c9:d0:0f:42","Emulex PPN-10:00:94:40:c9:d0:0f:42",,,"0","",""
"Istanbul","A","EO17FC184","321","6","33","16G","Online","Host","51:40:2e:c0:15:52:3a:4a","",,,"0","",""
"Istanbul","A","EO17FC184","322","6","34","16G","Online","Host","51:40:2e:c0:15:52:3a:d2","",,,"0","",""
"Istanbul","A","EO17FC184","323","6","35","16G","Online","Host","51:40:2e:c0:15:52:28:aa","SN1100Q FW:v9.14.00 DVR:v5.4.85.0",,,"0","",""
"Istanbul","A","EO17FC184","324","6","36","16G","Online","Storage","50:06:0e:80:12:3e:f3:5b","",,,"0","",""
"Istanbul","A","EO17FC184","325","6","37","32G","Online","Host","10:00:00:10:9b:dd:ea:ea","Emulex PPN-10:00:00:10:9b:dd:ea:ea",,,"0","",""
"Istanbul","A","EO17FC184","326","6","38","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","327","6","39","32G","Online","Host","28:c2:a8:d4:e0:5d:d4:d4","",,,"0","",""
"Istanbul","A","EO17FC184","328","6","40","16G","Online","Host","51:40:2e:c0:12:cb:16:1a","",,,"0","",""
"Istanbul","A","EO17FC184","329","6","41","32G","Online","Host","10:00:94:40:c9:cf:31:1b","Emulex PPN-10:00:94:40:c9:cf:31:1b",,,"0","",""
"Istanbul","A","EO17FC184","330","6","42","16G","Online","Host","51:40:2e:c0:12:cc:ea:d8","SN1100Q FW:v9.14.00 DVR:v10.02.09.100-k",,,"36","warning",""
"Istanbul","A","EO17FC184","331","6","43","64G","Online","Host","10:00:70:b7:e4:24:15:ab","Emulex PPN-10:00:70:b7:e4:24:15:ab",,,"1","warning",""
"Istanbul","A","EO17FC184","332","6","44","32G","Online","Host","10:00:00:10:9b:dd:ee:16","Emulex PPN-10:00:00:10:9b:dd:ee:16",,,"0","",""
"Istanbul","A","EO17FC184","333","6","45","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","334","6","46","64G","Online","Host","10:00:5c:ed:8c:55:89:8d","Emulex PPN-10:00:5c:ed:8c:55:89:8d",,,"0","",""
"Istanbul","A","EO17FC184","335","6","47","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","384","9","0","32G","Online","Host","10:00:00:62:0b:43:53:a2","Emulex PPN-10:00:00:62:0b:43:53:a2",,,"0","",""
"Istanbul","A","EO17FC184","385","9","1","32G","Online","Host","10:00:94:40:c9:d0:be:e1","Emulex PPN-10:00:94:40:c9:d0:be:e1",,,"0","",""
"Istanbul","A","EO17FC184","386","9","2","32G","Online","Host","10:00:94:40:c9:d4:97:63","Emulex PPN-10:00:94:40:c9:d4:97:63",,,"0","",""
"Istanbul","A","EO17FC184","387","9","3","32G","Online","Host","10:00:94:40:c9:d4:97:f9","Emulex PPN-10:00:94:40:c9:d4:97:f9",,,"0","",""
"Istanbul","A","EO17FC184","388","9","4","32G","Online","Host","10:00:b4:7a:f1:69:e1:84","Emulex PPN-10:00:b4:7a:f1:69:e1:84",,,"0","",""
"Istanbul","A","EO17FC184","389","9","5","64G","Online","Host","10:00:70:b7:e4:27:70:f3","Emulex PPN-10:00:70:b7:e4:27:70:f3",,,"0","",""
"Istanbul","A","EO17FC184","390","9","6","32G","Online","Host","10:00:94:40:c9:d4:d7:87","Emulex PPN-10:00:94:40:c9:d4:d7:87",,,"0","",""
"Istanbul","A","EO17FC184","391","9","7","32G","Online","Host","10:00:94:40:c9:d4:a7:84","Emulex PPN-10:00:94:40:c9:d4:a7:84",,,"0","",""
"Istanbul","A","EO17FC184","392","9","8","32G","Online","Host","51:40:2e:c0:01:c8:5e:08","SN1600Q FW:v9.15.00 DVR:v5.4.83.1",,,"0","",""
"Istanbul","A","EO17FC184","393","9","9","32G","Online","Host","10:00:94:40:c9:d4:d7:69","Emulex PPN-10:00:94:40:c9:d4:d7:69",,,"0","",""
"Istanbul","A","EO17FC184","394","9","10","32G","Online","Host","10:00:94:40:c9:d0:96:2a","Emulex PPN-10:00:94:40:C9:D0:96:2A",,,"0","",""
"Istanbul","A","EO17FC184","395","9","11","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","396","9","12","64G","Online","Storage","52:4a:93:70:aa:41:81:5e","",,,"0","",""
"Istanbul","A","EO17FC184","397","9","13","32G","Online","Host","29:61:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","398","9","14","32G","Online","Host","10:00:b4:7a:f1:d2:30:9c","Emulex PPN-10:00:b4:7a:f1:d2:30:9c",,,"0","",""
"Istanbul","A","EO17FC184","399","9","15","32G","Online","Host","28:f1:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","400","9","16","64G","Online","Host","10:00:00:62:0b:42:45:f3","Emulex PPN-10:00:00:62:0B:42:45:F3",,,"696","alarm",""
"Istanbul","A","EO17FC184","401","9","17","32G","Online","Host","10:00:94:40:c9:d0:82:03","0",,,"0","",""
"Istanbul","A","EO17FC184","402","9","18","32G","Online","Host","51:40:2e:c0:14:86:41:98","SN1600Q FW:v9.15.00 DVR:v5.4.85.0",,,"0","",""
"Istanbul","A","EO17FC184","403","9","19","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","404","9","20","32G","Online","Host","10:00:00:10:9b:dd:ee:09","Emulex PPN-10:00:00:10:9b:dd:ee:09",,,"0","",""
"Istanbul","A","EO17FC184","405","9","21","32G","Online","Host","29:00:b4:89:01:d6:27:9b","",,,"0","",""
"Istanbul","A","EO17FC184","406","9","22","32G","Online","Host","10:00:00:62:0b:43:53:b7","Emulex PPN-10:00:00:62:0b:43:53:b7",,,"0","",""
"Istanbul","A","EO17FC184","407","9","23","64G","Online","Host","10:00:70:b7:e4:24:14:9f","0",,,"0","",""
"Istanbul","A","EO17FC184","408","9","24","32G","Online","Host","28:80:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","409","9","25","32G","Online","Host","51:40:2e:c0:01:c8:5d:dc","SN1600Q FW:v9.15.00 DVR:v5.4.83.1",,,"0","",""
"Istanbul","A","EO17FC184","410","9","26","32G","Online","Host","29:02:b4:89:01:d6:27:9b","",,,"0","",""
"Istanbul","A","EO17FC184","411","9","27","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","412","9","28","32G","Online","Host","10:00:b4:7a:f1:69:e1:7b","Emulex PPN-10:00:b4:7a:f1:69:e1:7b",,,"0","",""
"Istanbul","A","EO17FC184","413","9","29","32G","Online","Host","10:00:00:10:9b:dd:eb:13","Emulex PPN-10:00:00:10:9b:dd:eb:13",,,"5","warning",""
"Istanbul","A","EO17FC184","414","9","30","32G","Online","Host","10:00:00:62:0b:43:73:cf","0",,,"64","warning",""
"Istanbul","A","EO17FC184","415","9","31","32G","Online","Host","10:00:94:40:c9:d4:97:e5","1",,,"6","warning",""
"Istanbul","A","EO17FC184","416","9","32","32G","Online","Host","10:00:94:40:c9:d4:d7:42","2",,,"87","alarm",""
"Istanbul","A","EO17FC184","417","9","33","64G","Online","Host","10:00:70:b7:e4:20:f1:49","Emulex PPN-10:00:70:B7:E4:20:F1:49",,,"0","",""
"Istanbul","A","EO17FC184","418","9","34","32G","Online","Host","10:00:94:40:c9:d0:72:ee","3",,,"24","warning",""
"Istanbul","A","EO17FC184","419","9","35","64G","Online","Storage","52:4a:93:70:aa:41:81:18","",,,"0","",""
"Istanbul","A","EO17FC184","420","9","36","32G","Online","Host","29:00:ac:99:29:92:39:7f","",,,"0","",""
"Istanbul","A","EO17FC184","421","9","37","64G","Online","Host",,"",,,"48","warning",""
"Istanbul","A","EO17FC184","422","9","38","32G","Online","Host","10:00:00:62:0b:43:56:90","Emulex PPN-10:00:00:62:0b:43:56:90",,,"0","",""
"Istanbul","A","EO17FC184","423","9","39","32G","Online","Host","21:00:f4:c7:aa:05:11:5e","",,,"0","",""
"Istanbul","A","EO17FC184","424","9","40","32G","Online","Host","10:00:94:40:c9:d4:1a:c0","Emulex PPN-10:00:94:40:c9:d4:1a:c0",,,"0","",""
"Istanbul","A","EO17FC184","425","9","41","64G","Online","Host","10:00:70:b7:e4:24:0f:b7","0",,,"0","",""
"Istanbul","A","EO17FC184","426","9","42","32G","Online","Host","51:40:2e:c0:01:c8:5a:44","SN1600Q FW:v9.09.00 DVR:v5.4.83.1",,,"0","",""
"Istanbul","A","EO17FC184","427","9","43","32G","Online","Host","29:a0:a8:d4:e0:5d:d4:d8","",,,"1","warning",""
"Istanbul","A","EO17FC184","428","9","44","32G","Online","Host","29:32:a8:d4:e0:5d:d4:d4","",,,"0","",""
"Istanbul","A","EO17FC184","429","9","45","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","430","9","46","64G","Online","Storage","52:4a:93:70:aa:41:81:1d","",,,"0","",""
"Istanbul","A","EO17FC184","431","9","47","32G","Online","Host","29:01:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","480","10","0","16G","Online","Host","51:40:2e:c0:01:cb:3c:c2","SN1100Q FW:v9.14.00 DVR:v5.4.85.0",,,"8","warning",""
"Istanbul","A","EO17FC184","481","10","1","32G","Online","Host","21:00:f4:c7:aa:05:02:ac","",,,"0","",""
"Istanbul","A","EO17FC184","482","10","2","32G","Online","Host","28:b2:b4:89:01:d6:27:9b","",,,"0","",""
"Istanbul","A","EO17FC184","483","10","3","64G","Online","Host",,"",,,"23","warning",""
"Istanbul","A","EO17FC184","484","10","4","16G","Online","Host","51:40:2e:c0:01:ca:b5:14","SN1100Q FW:v9.15.05 DVR:v10.02.09.200-k",,,"0","",""
"Istanbul","A","EO17FC184","485","10","5","16G","Online","Host","51:40:2e:c0:01:ca:b2:5c","SN1100Q FW:v9.14.00 DVR:v5.4.85.0",,,"0","",""
"Istanbul","A","EO17FC184","486","10","6","64G","Online","Storage","52:4a:93:70:aa:41:81:58","",,,"0","",""
"Istanbul","A","EO17FC184","487","10","7","16G","Online","Host","51:40:2e:c0:11:09:c1:c6","",,,"0","",""
"Istanbul","A","EO17FC184","488","10","8","32G","Online","Host","10:00:00:62:0b:43:59:a2","Emulex PPN-10:00:00:62:0b:43:59:a2",,,"0","",""
"Istanbul","A","EO17FC184","489","10","9","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","490","10","10","64G","Online","Host","10:00:70:b7:e4:24:0f:fc","Emulex PPN-10:00:70:b7:e4:24:0f:fc",,,"0","",""
"Istanbul","A","EO17FC184","491","10","11","64G","Online","Host","10:00:70:b7:e4:20:ef:b5","Emulex PPN-10:00:70:b7:e4:20:ef:b5",,,"0","",""
"Istanbul","A","EO17FC184","492","10","12","32G","Online","Host","28:21:cc:bc:e3:01:6e:35","",,,"0","",""
"Istanbul","A","EO17FC184","493","10","13","16G","Online","Host","51:40:2e:c0:12:cc:d0:7e","SN1100Q FW:v9.14.00 DVR:v10.02.09.100-k",,,"38","warning",""
"Istanbul","A","EO17FC184","494","10","14","16G","Online","Host","51:40:2e:c0:01:ca:a0:6a","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k",,,"9","warning",""
"Istanbul","A","EO17FC184","495","10","15","64G","Online","Host","10:00:70:b7:e4:24:15:57","Emulex PPN-10:00:70:b7:e4:24:15:57",,,"0","",""
"Istanbul","A","EO17FC184","496","10","16","64G","Online","Host","10:00:5c:ed:8c:55:19:4c","Emulex PPN-10:00:5C:ED:8C:55:19:4C",,,"0","",""
"Istanbul","A","EO17FC184","497","10","17","32G","Online","Host","21:00:f4:c7:aa:05:11:64","",,,"0","",""
"Istanbul","A","EO17FC184","498","10","18","32G","Online","Host","28:f0:a8:d4:e0:5d:d4:d4","",,,"2","warning",""
"Istanbul","A","EO17FC184","499","10","19","16G","Online","Host","51:40:2e:c0:01:ca:b5:12","SN1100Q FW:v9.14.00 DVR:v5.4.86.0",,,"0","",""
"Istanbul","A","EO17FC184","500","10","20","32G","Online","Host","28:20:60:a6:c5:ea:68:02","",,,"0","",""
"Istanbul","A","EO17FC184","501","10","21","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","502","10","22","32G","Online","Host","28:b0:ac:99:29:92:39:7f","",,,"0","",""
"Istanbul","A","EO17FC184","503","10","23","16G","Online","Host","51:40:2e:c0:01:cb:3b:5e","SN1100Q FW:v9.15.00 DVR:v5.4.83.1",,,"0","",""
"Istanbul","A","EO17FC184","504","10","24","16G","Online","Storage","50:06:0e:80:12:3e:f3:52","",,,"0","",""
"Istanbul","A","EO17FC184","505","10","25","32G","Online","Host","28:12:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","506","10","26","32G","Online","Host","10:00:94:40:c9:d4:d7:e1","Emulex PPN-10:00:94:40:c9:d4:d7:e1",,,"0","",""
"Istanbul","A","EO17FC184","507","10","27","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","508","10","28","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","509","10","29","32G","Online","Host","51:40:2e:c0:14:86:41:a4","SN1600Q FW:v9.15.00 DVR:v5.4.85.0",,,"0","",""
"Istanbul","A","EO17FC184","510","10","30","32G","Online","Host","10:00:94:40:c9:cf:21:f3","Emulex PPN-10:00:94:40:c9:cf:21:f3",,,"0","",""
"Istanbul","A","EO17FC184","511","10","31","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","512","10","32","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","513","10","33","64G","Online","Storage","52:4a:93:70:aa:41:81:17","",,,"0","",""
"Istanbul","A","EO17FC184","514","10","34","64G","Online","Host","10:00:5c:ed:8c:55:89:1f","Emulex PPN-10:00:5c:ed:8c:55:89:1f",,,"0","",""
"Istanbul","A","EO17FC184","515","10","35","16G","Online","Host","51:40:2e:c0:11:09:c1:e6","",,,"0","",""
"Istanbul","A","EO17FC184","516","10","36","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","517","10","37","32G","Online","Host","29:02:b4:89:01:d6:27:95","",,,"0","",""
"Istanbul","A","EO17FC184","518","10","38","16G","Online","Host","51:40:2e:c0:01:ca:78:f0","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","EO17FC184","519","10","39","32G","Online","Host","10:00:94:40:c9:d0:36:a6","Emulex PPN-10:00:94:40:C9:D0:36:A6",,,"0","",""
"Istanbul","A","EO17FC184","520","10","40","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","521","10","41","64G","Online","Host","10:00:70:b7:e4:24:0f:ac","Emulex PPN-10:00:70:b7:e4:24:0f:ac",,,"0","",""
"Istanbul","A","EO17FC184","522","10","42","32G","Online","Host","10:00:94:40:c9:d0:a5:15","0",,,"0","",""
"Istanbul","A","EO17FC184","523","10","43","64G","Online","Host","10:00:5c:ed:8c:55:29:cd","Emulex PPN-10:00:5c:ed:8c:55:29:cd",,,"0","",""
"Istanbul","A","EO17FC184","524","10","44","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","525","10","45","32G","Online","Host","10:00:94:40:c9:d4:d7:cf","Emulex PPN-10:00:94:40:c9:d4:d7:cf",,,"0","",""
"Istanbul","A","EO17FC184","526","10","46","32G","Online","Host","10:00:94:40:c9:d4:d7:8a","Emulex PPN-10:00:94:40:c9:d4:d7:8a",,,"0","",""
"Istanbul","A","EO17FC184","527","10","47","16G","Online","Host","51:40:2e:c0:15:52:27:0e","SN1100Q FW:v9.14.00 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","EO17FC184","576","11","0","32G","Online","Host",,"",,,"122","alarm",""
"Istanbul","A","EO17FC184","577","11","1","64G","Online","Host","10:00:70:b7:e4:24:15:16","Emulex PPN-10:00:70:b7:e4:24:15:16",,,"0","",""
"Istanbul","A","EO17FC184","578","11","2","32G","Online","Host","28:21:a8:d4:e0:5d:d4:b7","",,,"0","",""
"Istanbul","A","EO17FC184","579","11","3","32G","Online","Host","10:00:94:40:c9:d4:80:f9","Emulex PPN-10:00:94:40:c9:d4:80:f9",,,"0","",""
"Istanbul","A","EO17FC184","580","11","4","32G","Online","Host","21:00:f4:c7:aa:05:11:68","",,,"0","",""
"Istanbul","A","EO17FC184","581","11","5","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","582","11","6","64G","Online","Host","10:00:70:b7:e4:24:0f:a8","Emulex PPN-10:00:70:B7:E4:24:0F:A8",,,"0","",""
"Istanbul","A","EO17FC184","583","11","7","64G","Online","Host","10:00:70:b7:e4:24:13:8e","Emulex PPN-10:00:70:b7:e4:24:13:8e",,,"0","",""
"Istanbul","A","EO17FC184","584","11","8","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","585","11","9","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","586","11","10","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","587","11","11","64G","Online","Host","10:00:70:b7:e4:24:15:ac","Emulex PPN-10:00:70:b7:e4:24:15:ac",,,"0","",""
"Istanbul","A","EO17FC184","588","11","12","64G","Online","Host","10:00:70:b7:e4:24:11:ac","Emulex PPN-10:00:70:B7:E4:24:11:AC",,,"0","",""
"Istanbul","A","EO17FC184","589","11","13","32G","Online","Host","21:00:f4:c7:aa:05:10:6e","",,,"0","",""
"Istanbul","A","EO17FC184","590","11","14","32G","Online","Host","29:00:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","591","11","15","32G","Online","Host","28:b0:b4:89:01:d6:27:9b","",,,"0","",""
"Istanbul","A","EO17FC184","592","11","16","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","593","11","17","64G","Online","Host","10:00:5c:ed:8c:55:29:8e","Emulex PPN-10:00:5c:ed:8c:55:29:8e",,,"0","",""
"Istanbul","A","EO17FC184","594","11","18","64G","Online","Host","10:00:70:b7:e4:24:14:5a","Emulex PPN-10:00:70:b7:e4:24:14:5a",,,"0","",""
"Istanbul","A","EO17FC184","595","11","19","32G","Online","Host","29:a2:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","596","11","20","16G","Online","Host","10:00:94:40:c9:0f:80:f1","Emulex PPN-10:00:94:40:C9:0F:80:F1",,,"0","",""
"Istanbul","A","EO17FC184","597","11","21","32G","Online","Host","10:00:94:40:c9:d4:00:1e","Emulex PPN-10:00:94:40:c9:d4:00:1e",,,"0","",""
"Istanbul","A","EO17FC184","598","11","22","32G","Online","Host","10:00:94:40:c9:d0:96:72","Emulex PPN-10:00:94:40:C9:D0:96:72",,,"0","",""
"Istanbul","A","EO17FC184","599","11","23","64G","Online","Storage","52:4a:93:70:aa:41:81:1e","",,,"0","",""
"Istanbul","A","EO17FC184","600","11","24","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","601","11","25","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","602","11","26","64G","Online","Storage","52:4a:93:70:aa:41:81:5b","",,,"0","",""
"Istanbul","A","EO17FC184","603","11","27","64G","Online","Host","10:00:70:b7:e4:24:11:61","Emulex PPN-10:00:70:b7:e4:24:11:61",,,"0","",""
"Istanbul","A","EO17FC184","604","11","28","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","605","11","29","32G","Online","Host","10:00:00:62:0b:43:54:36","Emulex PPN-10:00:00:62:0b:43:54:36",,,"0","",""
"Istanbul","A","EO17FC184","606","11","30","32G","Online","Host","21:00:f4:c7:aa:05:0d:60","",,,"0","",""
"Istanbul","A","EO17FC184","607","11","31","64G","Online","Storage","52:4a:93:70:aa:41:81:5d","",,,"0","",""
"Istanbul","A","EO17FC184","608","11","32","64G","Online","Host","10:00:5c:ed:8c:55:69:b1","2",,,"0","",""
"Istanbul","A","EO17FC184","609","11","33","32G","Online","Host","10:00:00:62:0b:41:dd:33","Emulex PPN-10:00:00:62:0B:41:DD:33",,,"0","",""
"Istanbul","A","EO17FC184","610","11","34","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","611","11","35","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","612","11","36","16G","Online","Storage","50:06:0e:80:12:3e:f3:43","",,,"0","",""
"Istanbul","A","EO17FC184","613","11","37","32G","Online","Host","10:00:b4:7a:f1:6e:fb:1b","Emulex PPN-10:00:b4:7a:f1:6e:fb:1b",,,"0","",""
"Istanbul","A","EO17FC184","614","11","38","32G","Online","Host","28:b2:b4:89:01:d6:27:95","",,,"0","",""
"Istanbul","A","EO17FC184","615","11","39","64G","Online","Host","10:00:70:b7:e4:24:13:66","Emulex PPN-10:00:70:b7:e4:24:13:66",,,"0","",""
"Istanbul","A","EO17FC184","616","11","40","32G","Online","Host","29:01:a8:d4:e0:5d:d4:d4","",,,"0","",""
"Istanbul","A","EO17FC184","617","11","41","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","618","11","42","16G","Online","Host","51:40:2e:c0:12:cb:81:7c","SN1100Q FW:v9.14.00 DVR:v5.4.85.0",,,"0","",""
"Istanbul","A","EO17FC184","619","11","43","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","620","11","44","32G","Online","Host","28:81:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","621","11","45","64G","Online","Host","10:00:00:62:0b:42:46:69","0",,,"0","",""
"Istanbul","A","EO17FC184","622","11","46","32G","Online","Host","10:00:00:10:9b:dd:ee:15","Emulex PPN-10:00:00:10:9b:dd:ee:15",,,"0","",""
"Istanbul","A","EO17FC184","623","11","47","32G","Online","Host","10:00:94:40:c9:d0:02:4b","Emulex PPN-10:00:94:40:c9:d0:02:4b",,,"0","",""
"Istanbul","A","EO17FC184","672","12","0","32G","Online","Host","10:00:94:40:c9:d4:d7:36","2",,,"0","",""
"Istanbul","A","EO17FC184","673","12","1","32G","Online","Host",,"",,,"171","alarm",""
"Istanbul","A","EO17FC184","674","12","2","32G","Online","Host","29:30:a8:d4:e0:5d:d4:d4","",,,"0","",""
"Istanbul","A","EO17FC184","675","12","3","64G","Online","Storage","52:4a:93:70:aa:41:81:90","",,,"0","",""
"Istanbul","A","EO17FC184","676","12","4","32G","Online","Host","29:91:a8:d4:e0:5d:d4:a5","",,,"0","",""
"Istanbul","A","EO17FC184","677","12","5","32G","Online","Host","28:b0:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","EO17FC184","678","12","6","16G","Online","Host",,"",,,"0","",""
"Istanbul","A","EO17FC184","679","12","7","32G","Online","Host","10:00:94:40:c9:d0:ff:fc","Emulex PPN-10:00:94:40:c9:d0:ff:fc",,,"0","",""
"Istanbul","A","EO17FC184","680","12","8","32G","Online","Host","10:00:94:40:c9:d0:f6:82","3",,,"0","",""
"Istanbul","A","EO17FC184","681","12","9","32G","Online","Host","10:00:94:40:c9:d4:47:00","0",,,"0","",""
"Istanbul","A","EO17FC184","682","12","10","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","683","12","11","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","EO17FC184","684","12","12","32G","Online","Host","10:00:b4:7a:f1:d2:e7:36","0",,,"0","",""
