"Lokasyon","Fabric","SwitchName","PortIndex","PortWWN","Alias","State","Speed"
"Ankara","B","DR412FC224","489","28:f2:94:a4:f9:d3:19:c4","","Online","32G"
"Ankara","B","DR412FC224","490","28:f2:ac:99:29:92:39:5b","","Online","32G"
"Ankara","B","DR412FC224","491","29:91:94:a4:f9:d3:19:c4","","Online","32G"
"Ankara","B","DR412FC224","493","29:32:94:a4:f9:d3:19:c4","","Online","32G"
"Ankara","B","DR412FC224","494","29:32:ac:99:29:92:39:5b","","Online","32G"
"Ankara","B","DR412FC224","495","10:00:b4:7a:f1:6e:e8:1b","Emulex PPN-10:00:B4:7A:F1:6E:E8:1B","Online","32G"
"Ankara","B","DR412FC224","496","10:00:00:62:0b:3e:1e:49","","Online","64G"
"Ankara","B","DR412FC224","497","51:40:2e:c0:14:86:41:60","QLogic Port0 WWPN 51:40:2e:c0:14:86:41:60.......................","Online","32G"
"Ankara","B","DR412FC224","500","10:00:00:62:0b:3e:43:73","","Online","64G"
"Ankara","B","DR412FC224","501","29:91:ac:99:29:92:39:5b","","Online","32G"
"Ankara","B","DR412FC224","509","10:00:b4:7a:f1:6e:3a:63","Emulex PPN-10:00:b4:7a:f1:6e:3a:63","Online","32G"
"Ankara","B","DR412FC224","511","29:61:94:a4:f9:d3:19:c4","","Online","32G"
"Ankara","B","DR412FC224","512","10:00:00:62:0b:3e:23:1c","","Online","64G"
"Ankara","B","DR412FC224","514","10:00:b4:7a:f1:6e:4b:75","Emulex PPN-10:00:b4:7a:f1:6e:4b:75","Online","32G"
"Ankara","B","DR412FC224","517","10:00:b4:7a:f1:6e:3a:24","Emulex PPN-10:00:b4:7a:f1:6e:3a:24","Online","32G"
"Ankara","B","DR412FC224","519","29:61:ac:99:29:92:39:5b","","Online","32G"
"Ankara","B","DR412FC224","520","10:00:94:40:c9:d4:b9:a2","Emulex PPN-10:00:94:40:C9:D4:B9:A2","Online","32G"
"Ankara","B","DR412FC224","527","10:00:b4:7a:f1:6e:3a:4b","Emulex PPN-10:00:b4:7a:f1:6e:3a:4b","Online","32G"
"Ankara","B","DR412FC224","579","10:00:00:62:0b:3e:52:21","","Online","64G"
"Ankara","B","DR412FC224","584","10:00:00:62:0b:3e:48:42","","Online","64G"
"Ankara","B","DR412FC224","585","28:c2:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","586","28:c2:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","587","28:21:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","589","28:82:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","590","28:82:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","591","51:40:2e:c0:01:ca:bb:a6","QLogic Port1 WWPN 51:40:2e:c0:01:ca:bb:a6.......................","Online","16G"
"Ankara","B","DR412FC224","592","10:00:00:62:0b:3e:4c:ed","","Online","64G"
"Ankara","B","DR412FC224","596","10:00:00:62:0b:3e:4c:ba","","Online","64G"
"Ankara","B","DR412FC224","597","28:21:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","604","10:00:b4:7a:f1:6e:e8:28","Emulex PPN-10:00:B4:7A:F1:6E:E8:28","Online","32G"
"Ankara","B","DR412FC224","605","10:00:b4:7a:f1:6e:db:03","Emulex PPN-10:00:b4:7a:f1:6e:db:03","Online","32G"
"Ankara","B","DR412FC224","607","28:51:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","610","10:00:b4:7a:f1:6e:4b:48","Emulex PPN-10:00:b4:7a:f1:6e:4b:48","Online","32G"
"Ankara","B","DR412FC224","613","10:00:b4:7a:f1:6e:2b:e4","Emulex PPN-10:00:b4:7a:f1:6e:2b:e4","Online","32G"
"Ankara","B","DR412FC224","615","28:51:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","623","10:00:b4:7a:f1:6e:3b:4e","Emulex PPN-10:00:b4:7a:f1:6e:3b:4e","Online","32G"
"Ankara","B","DR412FC224","674","10:00:00:62:0b:3e:49:43","","Online","64G"
"Ankara","B","DR412FC224","680","10:00:00:62:0b:3e:48:43","","Online","64G"
"Ankara","B","DR412FC224","681","28:f2:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","682","28:f2:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","683","29:91:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","685","29:32:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","686","29:32:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","687","51:40:2e:c0:01:ca:c3:02","QLogic Port1 WWPN 51:40:2e:c0:01:ca:c3:02.......................","Online","16G"
"Ankara","B","DR412FC224","688","10:00:00:62:0b:3e:4c:ee","","Online","64G"
"Ankara","B","DR412FC224","692","10:00:00:62:0b:3e:48:2b","","Online","64G"
"Ankara","B","DR412FC224","693","29:91:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","701","10:00:b4:7a:f1:6e:1c:24","Emulex PPN-10:00:b4:7a:f1:6e:1c:24","Online","32G"
"Ankara","B","DR412FC224","702","10:00:b4:7a:f1:6e:e9:d0","Emulex PPN-10:00:B4:7A:F1:6E:E9:D0","Online","32G"
"Ankara","B","DR412FC224","703","29:61:94:a4:f9:d3:17:ff","","Online","32G"
"Ankara","B","DR412FC224","706","10:00:94:40:c9:d4:b9:96","Emulex PPN-10:00:94:40:C9:D4:B9:96","Online","32G"
"Ankara","B","DR412FC224","709","10:00:b4:7a:f1:6e:1c:2d","Emulex PPN-10:00:b4:7a:f1:6e:1c:2d","Online","32G"
"Ankara","B","DR412FC224","711","29:61:ac:99:29:92:39:57","","Online","32G"
"Ankara","B","DR412FC224","712","10:00:b4:7a:f1:d2:aa:96","2","Online","32G"
"Ankara","B","DR412FC224","719","10:00:b4:7a:f1:6e:7b:bd","Emulex PPN-10:00:b4:7a:f1:6e:7b:bd","Online","32G"
"Ankara","A","DR815FC188","0","28:b0:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR815FC188","1","28:b0:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR815FC188","2","28:b1:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR815FC188","3","28:b1:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR815FC188","7","10:00:70:b7:e4:24:11:c9","Emulex PPN-10:00:70:b7:e4:24:11:c9","Online","64G"
"Ankara","A","DR815FC188","9","10:00:70:b7:e4:24:10:de","Emulex PPN-10:00:70:b7:e4:24:10:de","Online","64G"
"Ankara","A","DR815FC188","17","10:00:70:b7:e4:24:12:7b","Emulex PPN-10:00:70:b7:e4:24:12:7b","Online","64G"
"Ankara","A","DR815FC188","23","10:00:70:b7:e4:20:f3:0c","2","Online","64G"
"Ankara","A","DR815FC188","41","10:00:70:b7:e4:20:ef:3c","2","Online","64G"
"Ankara","A","DR815FC188","47","10:00:70:b7:e4:24:11:30","0","Online","64G"
"Ankara","A","DR815FC188","96","29:90:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR815FC188","97","29:90:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR815FC188","98","10:00:70:b7:e4:20:ef:5a","Emulex PPN-10:00:70:b7:e4:20:ef:5a","Online","64G"
"Ankara","A","DR815FC188","99","10:00:70:b7:e4:20:ef:90","Emulex PPN-10:00:70:b7:e4:20:ef:90","Online","64G"
"Ankara","A","DR815FC188","103","10:00:70:b7:e4:24:10:87","Emulex PPN-10:00:70:b7:e4:24:10:87","Online","64G"
"Ankara","A","DR815FC188","105","10:00:70:b7:e4:24:11:8d","Emulex PPN-10:00:70:b7:e4:24:11:8d","Online","64G"
"Ankara","A","DR815FC188","108","10:00:5c:ed:8c:53:1f:b2","1","Online","64G"
"Ankara","A","DR815FC188","113","10:00:70:b7:e4:20:f4:f6","Emulex PPN-10:00:70:b7:e4:20:f4:f6","Online","64G"
"Ankara","A","DR815FC188","119","10:00:70:b7:e4:20:f5:f9","0","Online","64G"
"Ankara","A","DR815FC188","137","10:00:70:b7:e4:20:ef:8d","2","Online","64G"
"Ankara","A","DR815FC188","143","10:00:70:b7:e4:24:11:99","0","Online","64G"
"Ankara","A","DR815FC188","192","28:b0:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR815FC188","193","28:b0:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","A","DR815FC188","194","28:b1:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR815FC188","195","28:b1:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","A","DR815FC188","199","10:00:70:b7:e4:24:13:81","Emulex PPN-10:00:70:b7:e4:24:13:81","Online","64G"
"Ankara","A","DR815FC188","201","10:00:70:b7:e4:24:11:1b","Emulex PPN-10:00:70:b7:e4:24:11:1b","Online","64G"
"Ankara","A","DR815FC188","209","10:00:70:b7:e4:24:13:c9","Emulex PPN-10:00:70:b7:e4:24:13:c9","Online","64G"
"Ankara","A","DR815FC188","215","10:00:70:b7:e4:20:f5:45","2","Online","64G"
"Ankara","A","DR815FC188","228","10:00:5c:ed:8c:53:22:52","1","Online","64G"
"Ankara","A","DR815FC188","233","10:00:70:b7:e4:24:12:84","0","Online","64G"
"Ankara","A","DR815FC188","239","10:00:70:b7:e4:24:0f:e4","0","Online","64G"
"Ankara","A","DR815FC188","288","29:90:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR815FC188","289","29:90:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","A","DR815FC188","295","10:00:70:b7:e4:24:13:0f","Emulex PPN-10:00:70:b7:e4:24:13:0f","Online","64G"
"Ankara","A","DR815FC188","297","10:00:70:b7:e4:24:11:42","Emulex PPN-10:00:70:b7:e4:24:11:42","Online","64G"
"Ankara","A","DR815FC188","305","10:00:70:b7:e4:24:11:c0","Emulex PPN-10:00:70:b7:e4:24:11:c0","Online","64G"
"Ankara","A","DR815FC188","311","10:00:70:b7:e4:20:f5:9c","2","Online","64G"
"Ankara","A","DR815FC188","329","10:00:70:b7:e4:24:15:00","0","Online","64G"
"Ankara","A","DR815FC188","384","29:91:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR815FC188","385","29:91:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR815FC188","386","10:00:70:b7:e4:20:ef:5b","Emulex PPN-10:00:70:b7:e4:20:ef:5b","Online","64G"
"Ankara","A","DR815FC188","387","10:00:70:b7:e4:20:ef:91","Emulex PPN-10:00:70:b7:e4:20:ef:91","Online","64G"
"Ankara","A","DR815FC188","391","10:00:70:b7:e4:24:13:4e","Emulex PPN-10:00:70:b7:e4:24:13:4e","Online","64G"
"Ankara","A","DR815FC188","401","10:00:70:b7:e4:24:11:36","Emulex PPN-10:00:70:b7:e4:24:11:36","Online","64G"
"Ankara","A","DR815FC188","407","10:00:70:b7:e4:20:f4:66","2","Online","64G"
"Ankara","A","DR815FC188","425","10:00:70:b7:e4:11:7f:d8","0","Online","64G"
"Ankara","A","DR815FC188","480","29:91:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR815FC188","481","29:91:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","A","DR815FC188","487","10:00:70:b7:e4:24:12:6f","Emulex PPN-10:00:70:b7:e4:24:12:6f","Online","64G"
"Ankara","A","DR815FC188","497","10:00:70:b7:e4:24:0f:ba","Emulex PPN-10:00:70:b7:e4:24:0f:ba","Online","64G"
"Ankara","A","DR815FC188","503","10:00:70:b7:e4:20:f5:de","2","Online","64G"
"Ankara","A","DR815FC188","521","10:00:70:b7:e4:20:f5:1e","0","Online","64G"
"Ankara","A","DR815FC188","583","10:00:70:b7:e4:24:12:99","Emulex PPN-10:00:70:b7:e4:24:12:99","Online","64G"
"Ankara","A","DR815FC188","586","10:00:70:b7:e4:24:13:3c","4","Online","64G"
"Ankara","A","DR815FC188","587","10:00:70:b7:e4:20:f4:e1","Emulex PPN-10:00:70:B7:E4:20:F4:E1","Online","64G"
"Ankara","A","DR815FC188","599","10:00:70:b7:e4:20:f5:f0","2","Online","64G"
"Ankara","A","DR815FC188","617","10:00:70:b7:e4:11:7f:27","0","Online","64G"
"Ankara","A","DR815FC188","679","10:00:70:b7:e4:24:12:a2","Emulex PPN-10:00:70:b7:e4:24:12:a2","Online","64G"
"Ankara","A","DR815FC188","682","10:00:70:b7:e4:24:12:d2","4","Online","64G"
"Ankara","A","DR815FC188","713","10:00:70:b7:e4:20:f4:b4","0","Online","64G"
"Ankara","B","DR810FC191","0","28:10:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","B","DR810FC191","1","28:21:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","B","DR810FC191","2","28:20:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","B","DR810FC191","3","28:20:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","B","DR810FC191","7","10:00:70:b7:e4:24:12:96","Emulex PPN-10:00:70:b7:e4:24:12:96","Online","64G"
"Ankara","B","DR810FC191","8","28:12:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","B","DR810FC191","9","28:12:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","B","DR810FC191","10","10:00:70:b7:e4:24:12:3c","Emulex PPN-10:00:70:b7:e4:24:12:3c","Online","64G"
"Ankara","B","DR810FC191","15","10:00:70:b7:e4:24:10:4e","Emulex PPN-10:00:70:b7:e4:24:10:4e","Online","64G"
"Ankara","B","DR810FC191","17","10:00:70:b7:e4:20:f5:12","Emulex PPN-10:00:70:b7:e4:20:f5:12","Online","64G"
"Ankara","B","DR810FC191","19","10:00:70:b7:e4:24:10:69","Emulex PPN-10:00:70:b7:e4:24:10:69","Online","64G"
"Ankara","B","DR810FC191","23","10:00:70:b7:e4:20:f5:15","2","Online","64G"
"Ankara","B","DR810FC191","28","10:00:70:b7:e4:20:f5:78","Emulex PPN-10:00:70:B7:E4:20:F5:78","Online","64G"
"Ankara","B","DR810FC191","31","10:00:70:b7:e4:24:12:42","2","Online","64G"
"Ankara","B","DR810FC191","41","10:00:70:b7:e4:20:ef:ba","0","Online","64G"
"Ankara","B","DR810FC191","96","28:f0:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","B","DR810FC191","97","28:f0:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","B","DR810FC191","98","10:00:70:b7:e4:20:f5:5d","Emulex PPN-10:00:70:b7:e4:20:f5:5d","Online","64G"
"Ankara","B","DR810FC191","99","10:00:70:b7:e4:20:ef:12","Emulex PPN-10:00:70:b7:e4:20:ef:12","Online","64G"
"Ankara","B","DR810FC191","103","10:00:70:b7:e4:20:f4:c6","Emulex PPN-10:00:70:b7:e4:20:f4:c6","Online","64G"
"Ankara","B","DR810FC191","104","29:02:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","B","DR810FC191","105","29:02:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","B","DR810FC191","106","10:00:70:b7:e4:24:10:d8","Emulex PPN-10:00:70:b7:e4:24:10:d8","Online","64G"
"Ankara","B","DR810FC191","108","10:00:5c:ed:8c:53:1f:9a","3","Online","64G"
"Ankara","B","DR810FC191","113","10:00:70:b7:e4:24:12:ea","Emulex PPN-10:00:70:b7:e4:24:12:ea","Online","64G"
"Ankara","B","DR810FC191","115","10:00:70:b7:e4:24:10:48","Emulex PPN-10:00:70:b7:e4:24:10:48","Online","64G"
"Ankara","B","DR810FC191","119","10:00:70:b7:e4:20:f4:db","2","Online","64G"
"Ankara","B","DR810FC191","137","10:00:70:b7:e4:20:ef:39","0","Online","64G"
"Ankara","B","DR810FC191","192","28:10:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","B","DR810FC191","193","28:21:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","B","DR810FC191","194","28:20:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","B","DR810FC191","195","28:20:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","B","DR810FC191","199","10:00:70:b7:e4:24:12:f9","Emulex PPN-10:00:70:b7:e4:24:12:f9","Online","64G"
"Ankara","B","DR810FC191","202","10:00:70:b7:e4:24:12:0f","Emulex PPN-10:00:70:b7:e4:24:12:0f","Online","64G"
"Ankara","B","DR810FC191","209","10:00:70:b7:e4:24:13:f0","Emulex PPN-10:00:70:b7:e4:24:13:f0","Online","64G"
"Ankara","B","DR810FC191","211","10:00:70:b7:e4:24:11:ae","Emulex PPN-10:00:70:b7:e4:24:11:ae","Online","64G"
"Ankara","B","DR810FC191","215","10:00:70:b7:e4:20:f5:27","2","Online","64G"
"Ankara","B","DR810FC191","227","10:00:70:b7:e4:11:7f:5a","0","Online","64G"
"Ankara","B","DR810FC191","228","10:00:5c:ed:8c:53:22:dc","3","Online","64G"
"Ankara","B","DR810FC191","233","10:00:70:b7:e4:20:f3:60","2","Online","64G"
"Ankara","B","DR810FC191","288","28:f0:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","B","DR810FC191","289","28:f0:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","B","DR810FC191","295","10:00:70:b7:e4:24:15:0f","Emulex PPN-10:00:70:b7:e4:24:15:0f","Online","64G"
"Ankara","B","DR810FC191","298","10:00:70:b7:e4:24:11:57","Emulex PPN-10:00:70:b7:e4:24:11:57","Online","64G"
"Ankara","B","DR810FC191","305","10:00:70:b7:e4:24:12:72","Emulex PPN-10:00:70:b7:e4:24:12:72","Online","64G"
"Ankara","B","DR810FC191","307","10:00:70:b7:e4:24:15:18","Emulex PPN-10:00:70:b7:e4:24:15:18","Online","64G"
"Ankara","B","DR810FC191","311","10:00:70:b7:e4:24:12:1e","0","Online","64G"
"Ankara","B","DR810FC191","324","10:00:5c:ed:8c:53:1f:a3","3","Online","64G"
"Ankara","B","DR810FC191","329","10:00:70:b7:e4:24:12:de","2","Online","64G"
"Ankara","B","DR810FC191","384","29:00:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","B","DR810FC191","385","29:00:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","B","DR810FC191","386","10:00:70:b7:e4:20:f5:5e","Emulex PPN-10:00:70:b7:e4:20:f5:5e","Online","64G"
"Ankara","B","DR810FC191","387","10:00:70:b7:e4:20:ef:13","Emulex PPN-10:00:70:b7:e4:20:ef:13","Online","64G"
"Ankara","B","DR810FC191","391","10:00:70:b7:e4:24:15:66","Emulex PPN-10:00:70:b7:e4:24:15:66","Online","64G"
"Ankara","B","DR810FC191","392","28:12:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","B","DR810FC191","393","28:12:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","B","DR810FC191","394","10:00:70:b7:e4:24:12:36","Emulex PPN-10:00:70:b7:e4:24:12:36","Online","64G"
"Ankara","B","DR810FC191","399","10:00:70:b7:e4:24:10:21","Emulex PPN-10:00:70:b7:e4:24:10:21","Online","64G"
"Ankara","B","DR810FC191","401","10:00:70:b7:e4:20:f4:9f","Emulex PPN-10:00:70:b7:e4:20:f4:9f","Online","64G"
"Ankara","B","DR810FC191","403","10:00:70:b7:e4:24:10:df","Emulex PPN-10:00:70:b7:e4:24:10:df","Online","64G"
"Ankara","B","DR810FC191","407","10:00:70:b7:e4:24:12:4b","0","Online","64G"
"Ankara","B","DR810FC191","425","10:00:70:b7:e4:11:7f:cf","2","Online","64G"
"Ankara","B","DR810FC191","480","29:00:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","B","DR810FC191","481","29:00:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","B","DR810FC191","487","10:00:70:b7:e4:24:15:48","Emulex PPN-10:00:70:b7:e4:24:15:48","Online","64G"
"Ankara","B","DR810FC191","488","29:02:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","B","DR810FC191","489","29:02:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","B","DR810FC191","490","10:00:70:b7:e4:24:12:39","Emulex PPN-10:00:70:b7:e4:24:12:39","Online","64G"
"Ankara","B","DR810FC191","497","10:00:70:b7:e4:20:f4:9c","Emulex PPN-10:00:70:b7:e4:20:f4:9c","Online","64G"
"Ankara","B","DR810FC191","499","10:00:70:b7:e4:24:11:43","Emulex PPN-10:00:70:b7:e4:24:11:43","Online","64G"
"Ankara","B","DR810FC191","503","10:00:70:b7:e4:20:ef:c3","0","Online","64G"
"Ankara","B","DR810FC191","521","10:00:70:b7:e4:11:7f:7b","2","Online","64G"
"Ankara","B","DR810FC191","583","10:00:70:b7:e4:13:9a:21","Emulex PPN-10:00:70:b7:e4:13:9a:21","Online","64G"
"Ankara","B","DR810FC191","586","10:00:70:b7:e4:24:13:90","0","Online","64G"
"Ankara","B","DR810FC191","587","10:00:70:b7:e4:20:f4:d2","Emulex PPN-10:00:70:B7:E4:20:F4:D2","Online","64G"
"Ankara","B","DR810FC191","593","10:00:70:b7:e4:24:10:39","Emulex PPN-10:00:70:b7:e4:24:10:39","Online","64G"
"Ankara","B","DR810FC191","595","10:00:70:b7:e4:24:11:1c","Emulex PPN-10:00:70:b7:e4:24:11:1c","Online","64G"
"Ankara","B","DR810FC191","599","10:00:70:b7:e4:20:f0:3f","2","Online","64G"
"Ankara","B","DR810FC191","679","10:00:70:b7:e4:24:15:0c","Emulex PPN-10:00:70:b7:e4:24:15:0c","Online","64G"
"Ankara","B","DR810FC191","682","10:00:70:b7:e4:24:14:21","0","Online","64G"
"Ankara","B","DR810FC191","689","10:00:70:b7:e4:24:12:09","Emulex PPN-10:00:70:b7:e4:24:12:09","Online","64G"
"Ankara","B","DR810FC191","691","10:00:70:b7:e4:24:11:8e","Emulex PPN-10:00:70:b7:e4:24:11:8e","Online","64G"
"Ankara","B","DR810FC191","695","10:00:70:b7:e4:24:13:18","2","Online","64G"
"Ankara","B","DR810FC191","713","10:00:70:b7:e4:20:f5:99","2","Online","64G"
"Ankara","B","DR810FC191","719","10:00:70:b7:e4:11:60:12","Emulex PPN-10:00:70:B7:E4:11:60:12","Online","64G"
"Ankara","A","DR712FC194","0","28:c0:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR712FC194","1","28:c0:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR712FC194","2","28:c1:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR712FC194","3","28:c1:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR712FC194","7","10:00:70:b7:e4:24:12:69","Emulex PPN-10:00:70:b7:e4:24:12:69","Online","64G"
"Ankara","A","DR712FC194","8","28:c2:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR712FC194","9","28:c2:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR712FC194","10","10:00:70:b7:e4:24:12:03","Emulex PPN-10:00:70:b7:e4:24:12:03","Online","64G"
"Ankara","A","DR712FC194","15","10:00:70:b7:e4:24:11:93","Emulex PPN-10:00:70:b7:e4:24:11:93","Online","64G"
"Ankara","A","DR712FC194","17","10:00:70:b7:e4:20:f4:7b","Emulex PPN-10:00:70:b7:e4:20:f4:7b","Online","64G"
"Ankara","A","DR712FC194","19","10:00:70:b7:e4:24:0f:ea","Emulex PPN-10:00:70:b7:e4:24:0f:ea","Online","64G"
"Ankara","A","DR712FC194","23","10:00:70:b7:e4:20:f4:c3","0","Online","64G"
"Ankara","A","DR712FC194","28","10:00:70:b7:e4:20:f5:81","Emulex PPN-10:00:70:B7:E4:20:F5:81","Online","64G"
"Ankara","A","DR712FC194","41","10:00:70:b7:e4:24:14:7b","0","Online","64G"
"Ankara","A","DR712FC194","96","29:a0:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR712FC194","97","29:a1:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR712FC194","100","10:00:5c:ed:8c:55:c7:a2","Emulex PPN-10:00:5c:ed:8c:55:c7:a2","Online","64G"
"Ankara","A","DR712FC194","103","10:00:70:b7:e4:20:f5:21","Emulex PPN-10:00:70:b7:e4:20:f5:21","Online","64G"
"Ankara","A","DR712FC194","104","29:92:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR712FC194","105","29:92:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR712FC194","106","10:00:70:b7:e4:24:0f:f6","Emulex PPN-10:00:70:b7:e4:24:0f:f6","Online","64G"
"Ankara","A","DR712FC194","113","10:00:70:b7:e4:24:12:e7","Emulex PPN-10:00:70:b7:e4:24:12:e7","Online","64G"
"Ankara","A","DR712FC194","115","10:00:70:b7:e4:24:11:3f","Emulex PPN-10:00:70:b7:e4:24:11:3f","Online","64G"
"Ankara","A","DR712FC194","119","10:00:70:b7:e4:20:f4:24","0","Online","64G"
"Ankara","A","DR712FC194","137","10:00:70:b7:e4:11:7d:e7","0","Online","64G"
"Ankara","A","DR712FC194","192","28:c0:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR712FC194","193","28:c0:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","A","DR712FC194","194","28:c1:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR712FC194","195","28:c1:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","A","DR712FC194","199","10:00:70:b7:e4:24:13:ba","Emulex PPN-10:00:70:b7:e4:24:13:ba","Online","64G"
"Ankara","A","DR712FC194","202","10:00:70:b7:e4:24:11:cf","Emulex PPN-10:00:70:b7:e4:24:11:cf","Online","64G"
"Ankara","A","DR712FC194","209","10:00:70:b7:e4:24:12:90","Emulex PPN-10:00:70:b7:e4:24:12:90","Online","64G"
"Ankara","A","DR712FC194","211","10:00:70:b7:e4:24:11:69","Emulex PPN-10:00:70:b7:e4:24:11:69","Online","64G"
"Ankara","A","DR712FC194","215","10:00:70:b7:e4:20:f4:63","0","Online","64G"
"Ankara","A","DR712FC194","233","10:00:70:b7:e4:11:7e:33","2","Online","64G"
"Ankara","A","DR712FC194","288","29:a0:cc:bc:e3:01:6e:08","","Online","32G"
"Ankara","A","DR712FC194","289","29:a1:a8:d4:e0:5d:d4:a9","","Online","32G"
"Ankara","A","DR712FC194","292","10:00:5c:ed:8c:55:89:de","Emulex PPN-10:00:5c:ed:8c:55:89:de","Online","64G"
"Ankara","A","DR712FC194","295","10:00:70:b7:e4:24:15:54","Emulex PPN-10:00:70:b7:e4:24:15:54","Online","64G"
"Ankara","A","DR712FC194","298","10:00:70:b7:e4:24:11:84","Emulex PPN-10:00:70:b7:e4:24:11:84","Online","64G"
"Ankara","A","DR712FC194","306","10:00:70:b7:e4:24:12:93","Emulex PPN-10:00:70:b7:e4:24:12:93","Online","64G"
"Ankara","A","DR712FC194","307","10:00:70:b7:e4:24:11:b4","Emulex PPN-10:00:70:b7:e4:24:11:b4","Online","64G"
"Ankara","A","DR712FC194","311","10:00:70:b7:e4:24:12:d5","2","Online","64G"
"Ankara","A","DR712FC194","329","10:00:70:b7:e4:20:f5:ae","0","Online","64G"
"Ankara","A","DR712FC194","384","29:a1:cc:bc:e3:01:6e:27","","Online","32G"
"Ankara","A","DR712FC194","385","29:a0:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR712FC194","391","10:00:70:b7:e4:24:15:36","Emulex PPN-10:00:70:b7:e4:24:15:36","Online","64G"
"Ankara","A","DR712FC194","392","28:c2:a8:d4:e0:5d:d4:dc","","Online","32G"
"Ankara","A","DR712FC194","393","28:c2:a8:d4:e0:5d:d4:a9","","Online","32G"
