"Lokasyon","Kabinet","Host Name","OS","Host Group","Protocol","Provisioned (TB)","Host WWN"
"Istanbul","PURE_005","INSTAPRDAPP02","Linux","","FC","7","10:00:70:b7:e4:24:10:f9 | 10:00:70:b7:e4:24:11:b8"
"Istanbul","PURE_005","ALOPRDKFK18","Linux","","FC","60","10:00:70:b7:e4:24:10:76 | 10:00:70:b7:e4:24:11:03"
"Istanbul","PURE_005","ALOPRDKFK19","Linux","","FC","60","10:00:70:b7:e4:24:0f:ae | 10:00:70:b7:e4:24:10:0a"
"Istanbul","PURE_005","SEATSTRAC01","AIX","SEATSTRAC","FC","0.03","c0:50:76:0c:11:6a:00:6a | c0:50:76:0c:11:6a:00:6b | c0:50:76:0c:11:6a:00:6c | c0:50:76:0c:11:6a:00:6d | c0:50:76:0c:11:6a:00:6e | c0:50:76:0c:11:6a:00:6f | c0:50:76:0c:11:6a:00:70 | c0:50:76:0c:11:6a:00:71 | c0:50:76:0c:11:6a:00:72 | c0:50:76:0c:11:6a:00:73 | c0:50:76:0c:11:6a:00:74 | c0:50:76:0c:11:6a:00:75 | c0:50:76:0c:11:6a:00:76 | c0:50:76:0c:11:6a:00:77 | c0:50:76:0c:11:6a:00:78 | c0:50:76:0c:11:6a:00:79"
"Istanbul","PURE_005","SEATSTRAC02","AIX","SEATSTRAC","FC","0.03","c0:50:76:0c:11:6c:00:92 | c0:50:76:0c:11:6c:00:93 | c0:50:76:0c:11:6c:00:94 | c0:50:76:0c:11:6c:00:95 | c0:50:76:0c:11:6c:00:96 | c0:50:76:0c:11:6c:00:97 | c0:50:76:0c:11:6c:00:98 | c0:50:76:0c:11:6c:00:99 | c0:50:76:0c:11:6c:00:9a | c0:50:76:0c:11:6c:00:9b | c0:50:76:0c:11:6c:00:9c | c0:50:76:0c:11:6c:00:9d | c0:50:76:0c:11:6c:00:9e | c0:50:76:0c:11:6c:00:9f | c0:50:76:0c:11:6c:00:a0 | c0:50:76:0c:11:6c:00:a1"
"Istanbul","PURE_005","FEPRDVM05","VMware ESX","HG-FEPRDVM-UNIX","FC","121","10:00:70:b7:e4:22:85:a0 | 10:00:70:b7:e4:22:85:bd"
"Istanbul","PURE_005","FEPRDVM06","VMware ESX","HG-FEPRDVM-UNIX","FC","121","10:00:70:b7:e4:24:12:a5 | 10:00:70:b7:e4:24:13:49"
"Istanbul","PURE_005","PSPRDESX31","VMware ESX","PSPRDESX","FC","76","10:00:70:b7:e4:24:13:60 | 10:00:70:b7:e4:24:13:61 | 10:00:70:b7:e4:24:13:66 | 10:00:70:b7:e4:24:13:67"
"Istanbul","PURE_005","FBPRDESX90","VMware ESX","FBPRDESX-SQL","FC","518","10:00:70:b7:e4:20:f2:99 | 10:00:70:b7:e4:20:f2:9a | 10:00:70:b7:e4:20:f5:1b | 10:00:70:b7:e4:20:f5:1c"
"Istanbul","PURE_005","FBPRDESX91","VMware ESX","FBPRDESX-SQL","FC","518","10:00:70:b7:e4:20:f4:54 | 10:00:70:b7:e4:20:f4:55 | 10:00:70:b7:e4:24:14:5a | 10:00:70:b7:e4:24:14:5b"
"Istanbul","PURE_005","FBPRDESX94","VMware ESX","FBPRDESX-SQL","FC","518","10:00:70:b7:e4:24:15:2d | 10:00:70:b7:e4:24:15:2e | 10:00:70:b7:e4:24:15:c9 | 10:00:70:b7:e4:24:15:ca"
"Istanbul","PURE_005","FBPRDESX95","VMware ESX","FBPRDESX-SQL","FC","518","10:00:70:b7:e4:24:15:7e | 10:00:70:b7:e4:24:15:7f | 10:00:70:b7:e4:24:15:ba | 10:00:70:b7:e4:24:15:bb"
"Istanbul","PURE_005","FBPRDESX96","Linux","FBPRDESX-SQL","FC","518","10:00:70:b7:e4:24:15:ab | 10:00:70:b7:e4:24:15:ac | 10:00:70:b7:e4:24:15:b7 | 10:00:70:b7:e4:24:15:b8"
"Istanbul","PURE_005","PSPRDESX23","VMware ESX","PSPRDESX","FC","76","10:00:00:10:9b:dd:e9:3f | 10:00:00:10:9b:dd:eb:18"
"Istanbul","PURE_005","PSPRDESX24","VMware ESX","PSPRDESX","FC","76","10:00:00:10:9b:dd:ea:ea | 10:00:00:10:9b:dd:eb:66"
"Istanbul","PURE_005","PSPRDESX30","VMware ESX","PSPRDESX","FC","76","10:00:70:b7:e4:24:13:8d | 10:00:70:b7:e4:24:13:8e | 10:00:70:b7:e4:24:15:4e | 10:00:70:b7:e4:24:15:4f"
"Istanbul","PURE_005","PSPRDESX32","VMware ESX","PSPRDESX","FC","76","10:00:70:b7:e4:24:15:15 | 10:00:70:b7:e4:24:15:16 | 10:00:70:b7:e4:24:15:57 | 10:00:70:b7:e4:24:15:58"
"Istanbul","PURE_005","PSPRDESX27","VMware ESX","PSPRDESX","FC","76","10:00:00:10:9b:dd:e9:61 | 10:00:00:10:9b:dd:eb:13"
"Istanbul","PURE_005","PSPRDESX33","VMware ESX","PSPRDESX","FC","76","10:00:70:b7:e4:24:15:1e | 10:00:70:b7:e4:24:15:63"
"Istanbul","PURE_005","PSPRDESX28","VMware ESX","PSTSTESX","FC","155","51:40:2e:c0:14:86:41:54 | 51:40:2e:c0:14:86:41:98"
"Istanbul","PURE_005","PSPRDESX29","VMware ESX","PSTSTESX","FC","155","51:40:2e:c0:14:86:41:a4 | 51:40:2e:c0:14:86:41:ac"
"Istanbul","PURE_005","PURE-AO37-07B:STOTSTAPP03","Linux","","FC","0","10:00:94:40:c9:d0:37:99 | 10:00:94:40:c9:d0:37:9a | 10:00:94:40:c9:d0:6c:b7 | 10:00:94:40:c9:d0:6c:b8 | 10:00:94:40:c9:d0:7c:a5 | 10:00:94:40:c9:d0:7c:a6 | 10:00:94:40:c9:d0:f6:81 | 10:00:94:40:c9:d0:f6:82"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM02","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","10:00:1c:98:ec:09:db:12 | 10:00:1c:98:ec:09:eb:26"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM03","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","51:40:2e:c0:12:cb:7e:d8 | 51:40:2e:c0:12:cb:8c:dc"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM04","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","51:40:2e:c0:12:cb:81:7c | 51:40:2e:c0:12:cb:85:64"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM07","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","51:40:2e:c0:01:cb:3b:48 | 51:40:2e:c0:01:cb:3b:5a"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM08","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","51:40:2e:c0:01:cb:3b:72 | 51:40:2e:c0:01:cb:3c:c2"
"Istanbul","PURE_005","PURE-AO37-07B:ELKPRDDAT08","Linux","","FC","0","10:00:00:62:0b:43:73:d5 | 10:00:00:62:0b:43:73:f6"
"Istanbul","PURE_005","PURE-AO37-07B:ELKPRDDAT07","Linux","","FC","0","10:00:00:62:0b:43:5a:66 | 10:00:00:62:0b:43:5a:81"
"Istanbul","PURE_005","PURE-AO37-07B:ALOPRDKFK14","Linux","","FC","0","10:00:94:40:c9:d0:82:27 | 10:00:94:40:c9:d0:82:2e"
"Istanbul","PURE_005","PURE-AO37-07B:ALOPRDKFK15","Linux","","FC","0","10:00:94:40:c9:d0:c2:1f | 10:00:94:40:c9:d0:c2:25"
"Istanbul","PURE_005","PURE-AO37-07B:ALOPRDKFK11","Linux","","FC","0","51:40:2e:c0:15:52:27:28 | 51:40:2e:c0:15:52:27:2a"
"Istanbul","PURE_005","PURE-AO37-07B:ELKPRDDAT04","Linux","","FC","0","51:40:2e:c0:12:cb:15:fe | 51:40:2e:c0:12:cb:1d:ce"
"Istanbul","PURE_005","PURE-AO37-07B:STOPRDAPP06","Linux","","FC","0","10:00:00:62:0b:42:46:5a | 10:00:00:62:0b:42:46:5b | 10:00:00:62:0b:42:46:6c | 10:00:00:62:0b:42:46:6d"
"Istanbul","PURE_005","PURE-AO37-07B:ALOPRDKFK17","Linux","","FC","0","10:00:00:62:0b:42:3c:51 | 10:00:00:62:0b:42:3c:5b"
"Istanbul","PURE_005","PURE-AO37-07B:PSPRDESX07","VMware ESX","PURE-AO37-07B:PSPRDESX","FC","0","10:00:94:40:c9:d0:37:06 | 10:00:94:40:c9:d0:37:07 | 10:00:94:40:c9:d0:8c:2a | 10:00:94:40:c9:d0:8c:2b"
"Istanbul","PURE_005","PURE-AO37-07B:PSPRDESX08","VMware ESX","PURE-AO37-07B:PSPRDESX","FC","0","10:00:94:40:c9:d0:1b:25 | 10:00:94:40:c9:d0:47:49"
"Istanbul","PURE_005","PURE-AO37-07B:PSPRDESX09","VMware ESX","PURE-AO37-07B:PSPRDESX","FC","0","10:00:94:40:c9:d0:0b:2a | 10:00:94:40:c9:d0:27:ae"
"Istanbul","PURE_005","PURE-AO37-07B:PSPRDESX20","VMware ESX","PURE-AO37-07B:PSPRDESX","FC","0","10:00:94:40:c9:d0:be:e1 | 10:00:94:40:c9:d4:81:3f"
"Istanbul","PURE_005","PURE-AO37-07B:PSPRDESX21","VMware ESX","PURE-AO37-07B:PSPRDESX","FC","0","10:00:94:40:c9:d4:80:f9 | 10:00:94:40:c9:d4:81:42"
"Istanbul","PURE_005","PURE-AO37-07B:PSPRDESX22","VMware ESX","PURE-AO37-07B:PSPRDESX","FC","0","10:00:94:40:c9:d4:81:12 | 10:00:94:40:c9:d4:81:a8"
"Istanbul","PURE_005","PURE-AO37-07B:PGMPRDRAC01","Linux","PURE-AO37-07B:PGMPRDRAC0102","FC","0","51:40:2e:c0:01:ca:6e:d8 | 51:40:2e:c0:01:ca:6e:da | 51:40:2e:c0:01:ca:6e:dc | 51:40:2e:c0:01:ca:6e:de"
"Istanbul","PURE_005","PURE-AO37-07B:PGMPRDRAC02","Linux","PURE-AO37-07B:PGMPRDRAC0102","FC","0","51:40:2e:c0:01:ca:79:0c | 51:40:2e:c0:01:ca:79:0e"
"Istanbul","PURE_005","PURE-AO37-07B:SWPRDMGW01","AIX","","FC","0","c0:50:76:0c:11:6a:00:30 | c0:50:76:0c:11:6a:00:31 | c0:50:76:0c:11:6a:00:32 | c0:50:76:0c:11:6a:00:33 | c0:50:76:0c:11:6a:00:34 | c0:50:76:0c:11:6a:00:35 | c0:50:76:0c:11:6a:00:36 | c0:50:76:0c:11:6a:00:37 | c0:50:76:0c:11:6a:00:38 | c0:50:76:0c:11:6a:00:39 | c0:50:76:0c:11:6a:00:3a | c0:50:76:0c:11:6a:00:3b | c0:50:76:0c:11:6a:00:3c | c0:50:76:0c:11:6a:00:3d | c0:50:76:0c:11:6a:00:3e | c0:50:76:0c:11:6a:00:3f"
"Istanbul","PURE_005","PURE-AO37-07B:SWPRDMGW02","AIX","","FC","0","c0:50:76:0c:11:6c:00:60 | c0:50:76:0c:11:6c:00:61 | c0:50:76:0c:11:6c:00:62 | c0:50:76:0c:11:6c:00:63 | c0:50:76:0c:11:6c:00:64 | c0:50:76:0c:11:6c:00:65 | c0:50:76:0c:11:6c:00:66 | c0:50:76:0c:11:6c:00:67 | c0:50:76:0c:11:6c:00:68 | c0:50:76:0c:11:6c:00:69 | c0:50:76:0c:11:6c:00:6a | c0:50:76:0c:11:6c:00:6b | c0:50:76:0c:11:6c:00:6c | c0:50:76:0c:11:6c:00:6d | c0:50:76:0c:11:6c:00:6e | c0:50:76:0c:11:6c:00:6f"
"Istanbul","PURE_005","PURE-AO37-07B:KFTPRDRAC01","AIX","PURE-AO37-07B:KFTPRDRAC0102","FC","0","c0:50:76:0c:11:6a:00:40 | c0:50:76:0c:11:6a:00:41 | c0:50:76:0c:11:6a:00:42 | c0:50:76:0c:11:6a:00:43 | c0:50:76:0c:11:6a:00:44 | c0:50:76:0c:11:6a:00:45 | c0:50:76:0c:11:6a:00:46 | c0:50:76:0c:11:6a:00:47 | c0:50:76:0c:11:6a:00:48 | c0:50:76:0c:11:6a:00:49 | c0:50:76:0c:11:6a:00:4a | c0:50:76:0c:11:6a:00:4b | c0:50:76:0c:11:6a:00:4c | c0:50:76:0c:11:6a:00:4d | c0:50:76:0c:11:6a:00:4e | c0:50:76:0c:11:6a:00:4f"
"Istanbul","PURE_005","PURE-AO37-07B:KFTPRDRAC02","AIX","PURE-AO37-07B:KFTPRDRAC0102","FC","0","c0:50:76:0c:11:6c:00:70 | c0:50:76:0c:11:6c:00:71 | c0:50:76:0c:11:6c:00:72 | c0:50:76:0c:11:6c:00:73 | c0:50:76:0c:11:6c:00:74 | c0:50:76:0c:11:6c:00:75 | c0:50:76:0c:11:6c:00:76 | c0:50:76:0c:11:6c:00:77 | c0:50:76:0c:11:6c:00:78 | c0:50:76:0c:11:6c:00:79 | c0:50:76:0c:11:6c:00:7a | c0:50:76:0c:11:6c:00:7b | c0:50:76:0c:11:6c:00:7c | c0:50:76:0c:11:6c:00:7d | c0:50:76:0c:11:6c:00:7e | c0:50:76:0c:11:6c:00:7f"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM01","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","10:00:b4:7a:f1:d2:07:ab | 10:00:b4:7a:f1:d2:30:9c"
"Istanbul","PURE_005","PURE-AO37-07B:DAPRDCAS05","Linux","","FC","0","51:40:2e:c0:01:ca:77:a8 | 51:40:2e:c0:01:ca:84:ec"
"Istanbul","PURE_005","PURE-AO37-07B:TNGPRDRAC01","AIX","PURE-AO37-07B:TNGPRDRAC0102","FC","0","c0:50:76:0c:11:6a:00:7a | c0:50:76:0c:11:6a:00:7b | c0:50:76:0c:11:6a:00:7c | c0:50:76:0c:11:6a:00:7d | c0:50:76:0c:11:6a:00:7e | c0:50:76:0c:11:6a:00:7f | c0:50:76:0c:11:6a:00:80 | c0:50:76:0c:11:6a:00:81 | c0:50:76:0c:11:6a:00:82 | c0:50:76:0c:11:6a:00:83 | c0:50:76:0c:11:6a:00:84 | c0:50:76:0c:11:6a:00:85 | c0:50:76:0c:11:6a:00:86 | c0:50:76:0c:11:6a:00:87 | c0:50:76:0c:11:6a:00:88 | c0:50:76:0c:11:6a:00:89"
"Istanbul","PURE_005","PURE-AO37-07B:TNGPRDRAC02","AIX","PURE-AO37-07B:TNGPRDRAC0102","FC","0","c0:50:76:0c:11:6c:00:a2 | c0:50:76:0c:11:6c:00:a3 | c0:50:76:0c:11:6c:00:a4 | c0:50:76:0c:11:6c:00:a5 | c0:50:76:0c:11:6c:00:a6 | c0:50:76:0c:11:6c:00:a7 | c0:50:76:0c:11:6c:00:a8 | c0:50:76:0c:11:6c:00:a9 | c0:50:76:0c:11:6c:00:aa | c0:50:76:0c:11:6c:00:ab | c0:50:76:0c:11:6c:00:ac | c0:50:76:0c:11:6c:00:ad | c0:50:76:0c:11:6c:00:ae | c0:50:76:0c:11:6c:00:af | c0:50:76:0c:11:6c:00:b0 | c0:50:76:0c:11:6c:00:b1"
"Istanbul","PURE_005","PURE-AO37-07B:FBPRDESX47","VMware ESX","PURE-AO37-07B:FBPRDESX-TELEKOM","FC","0","10:00:94:40:c9:d4:00:18 | 10:00:94:40:c9:d4:00:1b"
"Istanbul","PURE_005","PURE-AO37-07B:FBPRDESX48","VMware ESX","PURE-AO37-07B:FBPRDESX-TELEKOM","FC","0","10:00:94:40:c9:d4:90:90 | 10:00:94:40:c9:d4:90:a5"
"Istanbul","PURE_005","PURE-AO37-07B:FBPRDESX49","VMware ESX","PURE-AO37-07B:FBPRDESX-TELEKOM","FC","0","10:00:94:40:c9:d0:ff:c6 | 10:00:94:40:c9:d0:ff:f0"
"Istanbul","PURE_005","PURE-AO37-07B:FBPRDESX50","VMware ESX","PURE-AO37-07B:FBPRDESX-TELEKOM","FC","0","10:00:94:40:c9:d4:90:0f | 10:00:94:40:c9:d4:90:12"
"Istanbul","PURE_005","PURE-AO37-07B:FBPRDESX51","VMware ESX","PURE-AO37-07B:FBPRDESX-TELEKOM","FC","0","10:00:94:40:c9:d4:90:09 | 10:00:94:40:c9:d4:90:0c"
"Istanbul","PURE_005","PURE-AO37-07B:FBPRDESX52","VMware ESX","PURE-AO37-07B:FBPRDESX-TELEKOM","FC","0","10:00:94:40:c9:d0:0f:42 | 10:00:94:40:c9:d0:0f:57"
"Istanbul","PURE_005","PURE-AO37-07B:SEATSTRAC01","AIX","PURE-AO37-07B:SEATSTRAC","FC","0","c0:50:76:0c:11:6a:00:6a | c0:50:76:0c:11:6a:00:6b | c0:50:76:0c:11:6a:00:6c | c0:50:76:0c:11:6a:00:6d | c0:50:76:0c:11:6a:00:6e | c0:50:76:0c:11:6a:00:6f | c0:50:76:0c:11:6a:00:70 | c0:50:76:0c:11:6a:00:71 | c0:50:76:0c:11:6a:00:72 | c0:50:76:0c:11:6a:00:73 | c0:50:76:0c:11:6a:00:74 | c0:50:76:0c:11:6a:00:75 | c0:50:76:0c:11:6a:00:76 | c0:50:76:0c:11:6a:00:77 | c0:50:76:0c:11:6a:00:78 | c0:50:76:0c:11:6a:00:79"
"Istanbul","PURE_005","PURE-AO37-07B:SEATSTRAC02","AIX","PURE-AO37-07B:SEATSTRAC","FC","0","c0:50:76:0c:11:6c:00:92 | c0:50:76:0c:11:6c:00:93 | c0:50:76:0c:11:6c:00:94 | c0:50:76:0c:11:6c:00:95 | c0:50:76:0c:11:6c:00:96 | c0:50:76:0c:11:6c:00:97 | c0:50:76:0c:11:6c:00:98 | c0:50:76:0c:11:6c:00:99 | c0:50:76:0c:11:6c:00:9a | c0:50:76:0c:11:6c:00:9b | c0:50:76:0c:11:6c:00:9c | c0:50:76:0c:11:6c:00:9d | c0:50:76:0c:11:6c:00:9e | c0:50:76:0c:11:6c:00:9f | c0:50:76:0c:11:6c:00:a0 | c0:50:76:0c:11:6c:00:a1"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM05","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","10:00:70:b7:e4:22:85:a0 | 10:00:70:b7:e4:22:85:bd"
"Istanbul","PURE_005","PURE-AO37-07B:FEPRDVM06","VMware ESX","PURE-AO37-07B:HG-FEPRDVM-UNIX","FC","0","10:00:70:b7:e4:24:12:a5 | 10:00:70:b7:e4:24:13:49"
"Istanbul","PURE_005","PURE-AO37-07B:SIMPRDESX01","VMware ESX","PURE-AO37-07B:SIMPRDESX","FC","0","51:40:2e:c0:01:ca:64:86 | 51:40:2e:c0:01:ca:b4:b2"
"Istanbul","PURE_005","PURE-AO37-07B:SIMPRDESX02","VMware ESX","PURE-AO37-07B:SIMPRDESX","FC","0","51:40:2e:c0:01:ca:b5:12 | 51:40:2e:c0:01:ca:b5:6a"
"Istanbul","PURE_005","PURE-AO37-07B:SIMPRDESX03","VMware ESX","PURE-AO37-07B:SIMPRDESX","FC","0","10:00:94:40:c9:d0:95:4e | 10:00:94:40:c9:d0:95:fc"
"Istanbul","PURE_005","PURE-AO37-07B:SIMPRDESX04","VMware ESX","PURE-AO37-07B:SIMPRDESX","FC","0","10:00:70:b7:e4:24:10:8b | 10:00:70:b7:e4:24:11:63"
"Istanbul","PURE_005","PURE-AO37-07B:SIMPRDESX05","VMware ESX","PURE-AO37-07B:SIMPRDESX","FC","0","10:00:70:b7:e4:24:0f:ac | 10:00:70:b7:e4:24:10:bd"
"Istanbul","PURE_005","PURE-AO37-07B:PSPRDESX19","VMware ESX","PURE-AO37-07B:PSPRDESX","FC","0","51:40:2e:c0:01:c8:5a:44 | 51:40:2e:c0:01:c8:5a:46"
"Istanbul","PURE_005","PURE-AO37-07B:SEAPRDRAC01","AIX","PURE-AO37-07B:SEAPRDRAC","FC","0","c0:50:76:0c:11:6a:00:5a | c0:50:76:0c:11:6a:00:5b | c0:50:76:0c:11:6a:00:5c | c0:50:76:0c:11:6a:00:5d | c0:50:76:0c:11:6a:00:5e | c0:50:76:0c:11:6a:00:5f | c0:50:76:0c:11:6a:00:60 | c0:50:76:0c:11:6a:00:61 | c0:50:76:0c:11:6a:00:62 | c0:50:76:0c:11:6a:00:63 | c0:50:76:0c:11:6a:00:64 | c0:50:76:0c:11:6a:00:65 | c0:50:76:0c:11:6a:00:66 | c0:50:76:0c:11:6a:00:67 | c0:50:76:0c:11:6a:00:68 | c0:50:76:0c:11:6a:00:69"
"Istanbul","PURE_005","PURE-AO37-07B:SEAPRDRAC02","AIX","PURE-AO37-07B:SEAPRDRAC","FC","0","c0:50:76:0c:11:6c:00:82 | c0:50:76:0c:11:6c:00:83 | c0:50:76:0c:11:6c:00:84 | c0:50:76:0c:11:6c:00:85 | c0:50:76:0c:11:6c:00:86 | c0:50:76:0c:11:6c:00:87 | c0:50:76:0c:11:6c:00:88 | c0:50:76:0c:11:6c:00:89 | c0:50:76:0c:11:6c:00:8a | c0:50:76:0c:11:6c:00:8b | c0:50:76:0c:11:6c:00:8c | c0:50:76:0c:11:6c:00:8d | c0:50:76:0c:11:6c:00:8e | c0:50:76:0c:11:6c:00:8f | c0:50:76:0c:11:6c:00:90 | c0:50:76:0c:11:6c:00:91"
