"Tarih","Lokasyon","Kabinet","Host Name","OS","Map Durumu","Provisioned (TB)","Host WWN"
"2026-05-20","Istanbul","HW001_AT32","FEPRDESX02","VMware ESX","Mapped","10","10:00:b4:7a:f1:69:e1:9c | 10:00:b4:7a:f1:69:e1:33"
"2026-05-20","Istanbul","HW001_AT32","FEPRDESX03","VMware ESX","Mapped","10","10:00:b4:7a:f1:69:e1:5a | 10:00:b4:7a:f1:69:40:6c"
"2026-05-20","Istanbul","HW001_AT32","FEPRDESX04","VMware ESX","Mapped","10","10:00:b4:7a:f1:69:e1:7b | 10:00:b4:7a:f1:69:e1:6f"
"2026-05-20","Istanbul","HW001_AT32","FEPRDESX05","VMware ESX","Mapped","10","10:00:b4:7a:f1:69:e1:84 | 10:00:b4:7a:f1:69:e1:3f"
"2026-05-20","Istanbul","HW001_AT32","FEPRDESX06","VMware ESX","Mapped","10","10:00:70:b7:e4:22:86:67 | 10:00:70:b7:e4:22:86:63"
"2026-05-20","Istanbul","HW001_AT32","FEPRDESX07","VMware ESX","Mapped","10","10:00:70:b7:e4:24:30:81 | 10:00:70:b7:e4:24:30:7f"
"2026-05-20","Istanbul","HW001_AT32","BNXGSCPRDRAC01","AIX","Mapped","3.02",""
"2026-05-20","Istanbul","HW001_AT32","BNXGSCPRDRAC02","AIX","Mapped","3.02",""
"2026-05-20","Istanbul","HW001_AT32","BNXGSCTSTDBO01","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC01","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:5b | 10:00:5c:ed:8c:55:29:19"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC02","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:5d | 10:00:5c:ed:8c:55:29:21"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC03","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:25 | 10:00:5c:ed:8c:55:19:4c"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC04","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:b1 | 10:00:5c:ed:8c:55:29:9f"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC05","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:b5 | 10:00:5c:ed:8c:55:29:76"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC06","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:b7 | 10:00:5c:ed:8c:55:29:27"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC07","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:70 | 10:00:5c:ed:8c:55:29:0d"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC08","Windows","Unmapped","0","10:00:5c:ed:8c:55:29:81 | 10:00:5c:ed:8c:55:29:0f"
"2026-05-20","Istanbul","HW001_AT32","BNXMSGPRDEXC09","Windows","Unmapped","0","10:00:5c:ed:8c:55:19:f1 | 10:00:5c:ed:8c:55:19:e5"
"2026-05-20","Istanbul","HW001_AT32","EFKEPPRDESX03","VMware ESX","Mapped","27","10:00:70:b7:e4:24:0f:fc | 10:00:70:b7:e4:24:0f:b2"
"2026-05-20","Istanbul","HW001_AT32","EFKEPPRDESX04","VMware ESX","Mapped","27","10:00:70:b7:e4:24:10:94 | 10:00:70:b7:e4:24:10:2d"
"2026-05-20","Istanbul","HW001_AT32","BNXMCMPRDRAC01","AIX","Mapped","2.02",""
"2026-05-20","Istanbul","HW001_AT32","BNXMCMPRDRAC02","AIX","Mapped","2.02",""
"2026-05-20","Istanbul","HW001_AT32","CBPRDLX01","VMware ESX","Mapped","3.33","10:00:5c:ed:8c:55:89:16 | 10:00:5c:ed:8c:55:79:bb"
"2026-05-20","Istanbul","HW001_AT32","CBPRDLX03","VMware ESX","Mapped","3.33","10:00:5c:ed:8c:55:99:0a | 10:00:5c:ed:8c:55:79:b8"
"2026-05-20","Istanbul","HW001_AT32","CBPRDLX05","VMware ESX","Mapped","3.33","10:00:5c:ed:8c:55:99:28 | 10:00:5c:ed:8c:55:89:d0"
"2026-05-20","Istanbul","HW001_AT32","CBPRDLX07","VMware ESX","Mapped","3.33","10:00:5c:ed:8c:55:89:57 | 10:00:5c:ed:8c:55:79:f3"
"2026-05-20","Istanbul","HW001_AT32","CBPRDLX09","VMware ESX","Mapped","3.33","10:00:5c:ed:8c:55:89:8d | 10:00:5c:ed:8c:55:89:63"
"2026-05-20","Istanbul","HW001_AT32","CBPRDLX11","VMware ESX","Mapped","3.33","10:00:5c:ed:8c:55:89:7e | 10:00:5c:ed:8c:55:89:21"
"2026-05-20","Istanbul","HW001_AT32","BNXDTLPRDDB01","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","CBTSTGEN02","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","FBPRDESX36","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","FBPRDESX37","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","FBPRDESX38","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","FBPRDESX39","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","FBPRDESX40","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","FBPRDESX41","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","VDIPRDVM06","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","VDIPRDVM07","VMware ESX","Mapped","3.75",""
"2026-05-20","Istanbul","HW001_AT32","NBUPRDMST02","Linux","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","SCETSTAPP05","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","BNXEDPRDAPP01","Linux","Unmapped","0","10:00:5c:ed:8c:55:89:7b | 10:00:5c:ed:8c:55:79:09"
"2026-05-20","Istanbul","HW001_AT32","HCETSTRAC01","AIX","Mapped","0.76",""
"2026-05-20","Istanbul","HW001_AT32","HCETSTRAC02","AIX","Mapped","0.76",""
"2026-05-20","Istanbul","HW001_AT32","ODITSTDB02","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","UCMPRDDB03","Linux","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","SGXLINTSTRAC01","Linux","Unmapped","0","10:00:94:40:c9:d0:36:87 | 10:00:94:40:c9:d0:46:66"
"2026-05-20","Istanbul","HW001_AT32","LSXLSNTSTRAC01","Linux","Unmapped","0","10:00:00:10:9b:d8:b8:22 | 10:00:00:10:9b:d8:b8:21 | 10:00:00:10:9b:d8:9c:f4 | 10:00:00:10:9b:d8:9c:f3"
"2026-05-20","Istanbul","HW001_AT32","LSXLSNTSTRAC02","Linux","Unmapped","0","10:00:00:10:9b:dd:d3:8b | 10:00:00:10:9b:dd:d3:8a | 10:00:00:10:9b:d8:9c:9a | 10:00:00:10:9b:d8:9c:99"
"2026-05-20","Istanbul","HW001_AT32","IDMPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW001_AT32","IDMPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW001_AT32","DAPRDKFK10","AIX","Unmapped","0","10:00:5c:ed:8c:55:69:c0 | 10:00:5c:ed:8c:55:69:b4"
"2026-05-20","Istanbul","HW001_AT32","VPSPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW001_AT32","VPSPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW001_AT32","ODTSTDB01","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","EBSTSTDB21","Linux","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","EBSTSTAPP21","Linux","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","EBSTSTDMZ21","Linux","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","HCEPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW001_AT32","HCEPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW001_AT32","OCMPRDRAC01","AIX","Mapped","0.02","21:00:f4:c7:aa:05:03:fd | 21:00:f4:c7:aa:05:03:fc"
"2026-05-20","Istanbul","HW001_AT32","OCMPRDRAC02","AIX","Mapped","0.02","21:00:f4:c7:aa:05:10:64 | 21:00:f4:c7:aa:05:10:59 | 21:00:f4:c7:aa:05:10:58 | 21:00:f4:c7:aa:05:0e:df | 21:00:f4:c7:aa:05:0e:de | 21:00:f4:c7:aa:05:02:ad | 21:00:f4:c7:aa:05:02:ac"
"2026-05-20","Istanbul","HW001_AT32","SWTSTMGW01","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","SWTSTMGW02","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW001_AT32","EDTSTDB01","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW005_AT37","STOTSTAPP03","Linux","Unmapped","0",""
"2026-05-20","Istanbul","HW005_AT37","STOTSTAPP04","Linux","Unmapped","0","10:00:94:40:c9:d0:9c:22 | 10:00:94:40:c9:d0:9c:21 | 10:00:94:40:c9:d0:7c:d3 | 10:00:94:40:c9:d0:7c:d2 | 10:00:94:40:c9:d0:4b:3a | 10:00:94:40:c9:d0:4b:39 | 10:00:94:40:c9:d0:1b:19 | 10:00:94:40:c9:d0:1b:18"
"2026-05-20","Istanbul","HW005_AT37","STOTSTAPP05","Linux","Unmapped","0","10:00:94:40:c9:d0:c6:6f | 10:00:94:40:c9:d0:3b:73 | 10:00:94:40:c9:d0:3b:72 | 10:00:94:40:c9:d0:3b:64 | 10:00:94:40:c9:d0:3b:63 | 10:00:94:40:c9:d0:0b:b2 | 10:00:94:40:c9:d0:0b:b1"
"2026-05-20","Istanbul","HW005_AT37","CBPRDRAC05_IG1","AIX","Mapped","92.02","10:00:70:b7:e4:13:d0:3c | 10:00:70:b7:e4:13:cf:84 | 10:00:70:b7:e4:13:cf:72 | 10:00:70:b7:e4:13:c6:66 | 10:00:70:b7:e4:13:c6:03 | 10:00:70:b7:e4:13:c5:ed | 10:00:70:b7:e4:05:50:24 | 10:00:00:62:0b:3e:3c:b7"
"2026-05-20","Istanbul","HW005_AT37","CBPRDRAC05_IG2","AIX","Mapped","92","10:00:70:b7:e4:13:d0:3d | 10:00:70:b7:e4:13:cf:85 | 10:00:70:b7:e4:13:cf:73 | 10:00:70:b7:e4:13:c6:67 | 10:00:70:b7:e4:13:c6:04 | 10:00:70:b7:e4:13:c5:ee | 10:00:70:b7:e4:05:50:25 | 10:00:00:62:0b:3e:3c:b8"
"2026-05-20","Istanbul","HW005_AT37","CBPRDRAC06_IG1","AIX","Mapped","92.02","10:00:70:b7:e4:13:cf:03 | 10:00:70:b7:e4:13:c9:2d | 10:00:70:b7:e4:13:c9:1e | 10:00:70:b7:e4:13:c8:e4 | 10:00:70:b7:e4:13:c8:d8 | 10:00:00:62:0b:3e:3d:e4 | 10:00:00:62:0b:3e:3d:d2 | 10:00:00:62:0b:3e:3d:c6"
"2026-05-20","Istanbul","HW005_AT37","CBPRDRAC06_IG2","AIX","Mapped","92","10:00:70:b7:e4:13:cf:04 | 10:00:70:b7:e4:13:c9:2e | 10:00:70:b7:e4:13:c9:1f | 10:00:70:b7:e4:13:c8:e5 | 10:00:70:b7:e4:13:c8:d9 | 10:00:00:62:0b:3e:3d:e5 | 10:00:00:62:0b:3e:3d:d3 | 10:00:00:62:0b:3e:3d:c7"
"2026-05-20","Istanbul","HW005_AT37","CFRPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","CFRPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","BTPRDMGT07","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW005_AT37","BNXEARPRDCLN02","Windows","Unmapped","0","10:00:70:b7:e4:24:11:5d | 10:00:70:b7:e4:24:0f:a8"
"2026-05-20","Istanbul","HW005_AT37","ALMPRDCLN02","Windows","Unmapped","0",""
"2026-05-20","Istanbul","HW005_AT37","BNXGSCPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","BNXGSCPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","FBPRDESX47","VMware ESX","Mapped","14.17",""
"2026-05-20","Istanbul","HW005_AT37","FBPRDESX48","VMware ESX","Mapped","14.17",""
"2026-05-20","Istanbul","HW005_AT37","FBPRDESX49","VMware ESX","Mapped","14.17",""
"2026-05-20","Istanbul","HW005_AT37","FBPRDESX50","VMware ESX","Mapped","14.17",""
"2026-05-20","Istanbul","HW005_AT37","FBPRDESX51","VMware ESX","Mapped","14.17",""
"2026-05-20","Istanbul","HW005_AT37","FBPRDESX52","VMware ESX","Mapped","14.17","10:00:94:40:c9:d0:0f:57 | 10:00:94:40:c9:d0:0f:42"
"2026-05-20","Istanbul","HW005_AT37","FBPRDVM_1","VMware ESX","Mapped","104.67","10:00:5c:ed:8c:55:29:df | 10:00:5c:ed:8c:55:29:cd | 10:00:5c:ed:8c:55:29:c1 | 10:00:5c:ed:8c:55:29:bb | 10:00:5c:ed:8c:55:29:97 | 10:00:5c:ed:8c:55:29:8e | 10:00:5c:ed:8c:55:29:46 | 10:00:5c:ed:8c:55:19:fa | 10:00:5c:ed:8c:55:19:e8 | 10:00:5c:ed:8c:55:19:be | 10:00:5c:ed:8c:55:19:94 | 10:00:5c:ed:8c:55:19:46"
"2026-05-20","Istanbul","HW005_AT37","FBPRDVM_2","VMware ESX","Mapped","104.67","10:00:70:b7:e4:20:f5:69 | 10:00:70:b7:e4:20:f5:37 | 10:00:70:b7:e4:20:f4:ee | 10:00:70:b7:e4:24:15:25 | 10:00:70:b7:e4:24:14:d2 | 10:00:70:b7:e4:24:14:b7 | 10:00:70:b7:e4:24:14:58 | 10:00:70:b7:e4:24:14:0f | 10:00:70:b7:e4:24:12:76 | 10:00:70:b7:e4:24:11:e4"
"2026-05-20","Istanbul","HW005_AT37","FBPRDVM_3","VMware ESX","Mapped","104.67","10:00:70:b7:e4:24:11:07 | 10:00:70:b7:e4:24:10:ac | 10:00:70:b7:e4:24:0f:e2 | 10:00:70:b7:e4:24:0f:de | 10:00:70:b7:e4:20:f4:a3 | 10:00:70:b7:e4:13:9a:3c | 10:00:70:b7:e4:27:14:1b | 10:00:70:b7:e4:27:14:0d | 10:00:70:b7:e4:24:12:ab | 10:00:70:b7:e4:24:11:d5"
"2026-05-20","Istanbul","HW005_AT37","SCETSTAPP02","AIX","Unmapped","0",""
"2026-05-20","Istanbul","HW005_AT37","BNXEDPRDAPP02","Linux","Unmapped","0","10:00:5c:ed:8c:55:69:b1 | 10:00:5c:ed:8c:55:69:a5"
"2026-05-20","Istanbul","HW005_AT37","SGXLINTSTRAC02","Linux","Unmapped","0","10:00:94:40:c9:d0:36:75"
"2026-05-20","Istanbul","HW005_AT37","BNXMCMPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","BNXMCMPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","IDMPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","IDMPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","DAPRDKFK11","AIX","Unmapped","0","10:00:5c:ed:8c:55:69:8a | 10:00:5c:ed:8c:55:69:6c"
"2026-05-20","Istanbul","HW005_AT37","VPSPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","VPSPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","HCEPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","HCEPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","OCMPRDRAC01","AIX","Mapped","0.02",""
"2026-05-20","Istanbul","HW005_AT37","OCMPRDRAC02","AIX","Mapped","0.02",""
"2026-05-20","IBTech","HW005_IBT","IBTPRDESX03","VMware ESX","Mapped","27.67",""
"2026-05-20","IBTech","HW005_IBT","IBTPRDESX04","VMware ESX","Mapped","27.67","10:00:94:40:c9:d0:44:bb | 10:00:94:40:c9:d0:52:97"
"2026-05-20","IBTech","HW005_IBT","IBTPRDESX05","VMware ESX","Mapped","27.67","10:00:94:40:c9:d0:52:8e | 10:00:94:40:c9:d0:72:52"
"2026-05-20","Ankara","HW001","TNGDRCRAC01","AIX","Mapped","0.02",""
"2026-05-20","Ankara","HW001","FBDRCESX21","VMware ESX","Mapped","0","10:00:00:62:0b:43:5e:00 | 10:00:00:62:0b:43:6e:6c"
"2026-05-20","Ankara","HW001","EDDRCGEN02","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","CBDRCRES01","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","TNGDRCRAC02","AIX","Mapped","0.02",""
"2026-05-20","Ankara","HW001","CLESXDRCGEN0101","VMware ESX","Mapped","3.67",""
"2026-05-20","Ankara","HW001","CLESXDRCGEN0102","VMware ESX","Mapped","3.67",""
"2026-05-20","Ankara","HW001","CLESXDRCGEN0103","VMware ESX","Mapped","3.67",""
"2026-05-20","Ankara","HW001","CLESXDRCGEN0104","VMware ESX","Mapped","3.67",""
"2026-05-20","Ankara","HW001","MBDRCCLN05","Windows","Unmapped","0",""
"2026-05-20","Ankara","HW001","EVADRTRAC01","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","EVADRTRAC02","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","CTMDRCDB01","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FRADRCCLN05","Windows","Unmapped","0",""
"2026-05-20","Ankara","HW001","CBDEVDB91","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","CBPREDB01","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCESX17","VMware ESX","Mapped","0","10:00:00:62:0b:43:5b:a2 | 10:00:00:62:0b:43:5e:39"
"2026-05-20","Ankara","HW001","KYSTSTDB91","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCESX12","VMware ESX","Mapped","0","10:00:00:62:0b:43:5b:b1 | 10:00:00:62:0b:43:5c:27"
"2026-05-20","Ankara","HW001","FBDRCESX20","VMware ESX","Mapped","0","10:00:00:62:0b:43:5c:18 | 10:00:00:62:0b:43:5c:ba"
"2026-05-20","Ankara","HW001","FBDRCESX19","VMware ESX","Mapped","0","10:00:00:62:0b:43:5d:2a | 10:00:00:62:0b:43:5d:4b"
"2026-05-20","Ankara","HW001","FBDRCESX13","VMware ESX","Mapped","0","10:00:00:62:0b:43:5d:36 | 10:00:00:62:0b:43:5d:54"
"2026-05-20","Ankara","HW001","FBDRCESX14","VMware ESX","Mapped","0","10:00:00:62:0b:43:5d:c0 | 10:00:00:62:0b:43:5e:7b"
"2026-05-20","Ankara","HW001","CBTSTRAC95","AIX","Mapped","10.05",""
"2026-05-20","Ankara","HW001","FBDRCESX15","VMware ESX","Mapped","0","10:00:00:62:0b:43:5e:09 | 10:00:00:62:0b:43:5e:45"
"2026-05-20","Ankara","HW001","FBDRCESX16","VMware ESX","Mapped","0","10:00:00:62:0b:43:5e:48 | 10:00:00:62:0b:43:5e:b1"
"2026-05-20","Ankara","HW001","FBDRCESX18","VMware ESX","Mapped","0","10:00:00:62:0b:43:5e:7e | 10:00:00:62:0b:43:5e:93"
"2026-05-20","Ankara","HW001","CBTSTRAC96","AIX","Mapped","10.05",""
"2026-05-20","Ankara","HW001","PGMTSTRAC91","Linux","Mapped","4.05",""
"2026-05-20","Ankara","HW001","PGMTSTRAC92","Linux","Mapped","4.05",""
"2026-05-20","Ankara","HW001","HCETSTRAC51","AIX","Mapped","0.84",""
"2026-05-20","Ankara","HW001","FBDRCESX08","VMware ESX","Unmapped","0","10:00:00:90:fa:f0:07:98 | 10:00:00:90:fa:f0:07:aa"
"2026-05-20","Ankara","HW001","HCETSTRAC52","AIX","Mapped","0.84",""
"2026-05-20","Ankara","HW001","VPSTSTRAC51","AIX","Mapped","0.82",""
"2026-05-20","Ankara","HW001","VPSTSTRAC52","AIX","Mapped","0.82",""
"2026-05-20","Ankara","HW001","CTMDEVDB51","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","SDTSTDB52","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","LSXDRCRAC91","Linux","Mapped","0",""
"2026-05-20","Ankara","HW001","LSXDRCRAC92","Linux","Mapped","0",""
"2026-05-20","Ankara","HW001","SWTSTAPP52","AIX","Mapped","1.5",""
"2026-05-20","Ankara","HW001","FBDRCESX58","VMware ESX","Mapped","0","10:00:70:b7:e4:24:10:de | 10:00:70:b7:e4:24:10:df"
"2026-05-20","Ankara","HW001","FBDRCESX59","VMware ESX","Mapped","0","10:00:70:b7:e4:24:11:2d | 10:00:70:b7:e4:24:11:2e"
"2026-05-20","Ankara","HW001","FBDRCESX60","VMware ESX","Mapped","0","10:00:70:b7:e4:24:11:1b | 10:00:70:b7:e4:24:11:1c | 10:00:70:b7:e4:24:11:39 | 10:00:70:b7:e4:24:11:3a"
"2026-05-20","Ankara","HW001","FBDRCESX61","VMware ESX","Mapped","0","10:00:70:b7:e4:24:11:42"
"2026-05-20","Ankara","HW001","GENDRCRAC01_PHY","AIX","Mapped","212.26","10:00:00:62:0b:3e:41:b4 | 10:00:00:62:0b:3e:41:b5 | 10:00:00:62:0b:3e:49:42 | 10:00:00:62:0b:3e:49:43 | 10:00:00:62:0b:3e:4c:f3 | 10:00:00:62:0b:3e:4c:f4 | 10:00:00:62:0b:3e:52:21 | 10:00:00:62:0b:3e:52:22"
"2026-05-20","Ankara","HW001","GENDRCRAC02_PHY","AIX","Mapped","212.26","10:00:00:62:0b:3e:23:1b | 10:00:00:62:0b:3e:23:1c | 10:00:00:62:0b:3e:48:2a | 10:00:00:62:0b:3e:48:2b | 10:00:00:62:0b:3e:4c:ba | 10:00:00:62:0b:3e:4c:bb | 10:00:00:62:0b:3e:4d:1e | 10:00:00:62:0b:3e:4d:1f"
"2026-05-20","Ankara","HW001","CBTSTRAC91","AIX","Mapped","0.02",""
"2026-05-20","Ankara","HW001","CBTSTRAC92","AIX","Mapped","0.02",""
"2026-05-20","Ankara","HW001","SWTSTMQ51","AIX","Mapped","0.25",""
"2026-05-20","Ankara","HW001","SWTSTMQ52","AIX","Mapped","0.25",""
"2026-05-20","Ankara","HW001","GENDRCRAC85","AIX","Mapped","264.02",""
"2026-05-20","Ankara","HW001","GENDRCRAC86","AIX","Mapped","264.02",""
"2026-05-20","Ankara","HW001","FBDRCVM34","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM31","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM33","VMware ESX","Mapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM32","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM30","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM48","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM46","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM45","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM47","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM38","VMware ESX","Mapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM37","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM39","VMware ESX","Mapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM36","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM35","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM40","VMware ESX","Mapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM28","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM41","VMware ESX","Mapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM42","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM25","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM26","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM27","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCVM29","VMware ESX","Unmapped","0",""
"2026-05-20","Ankara","HW001","SWDRCAPP01","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","SWDRCGW01","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","SFDTSTRAC53","Linux","Mapped","1.05",""
"2026-05-20","Ankara","HW001","SFDTSTRAC54","Linux","Mapped","1.05",""
"2026-05-20","Ankara","HW001","BNXSWDRCMQ01","AIX","Mapped","0.26",""
"2026-05-20","Ankara","HW001","BNXSWDRCMQ02","AIX","Mapped","0.26",""
"2026-05-20","Ankara","HW001","SFDDRCRAC03","Linux","Mapped","0.02",""
"2026-05-20","Ankara","HW001","SFDDRCRAC04","Linux","Mapped","0.02",""
"2026-05-20","Ankara","HW001","ig_oddrcrac01","AIX","Mapped","282.26","10:00:00:62:0b:3e:24:57 | 10:00:00:62:0b:3e:24:58 | 10:00:00:62:0b:3e:43:78 | 10:00:00:62:0b:3e:43:79 | 10:00:00:62:0b:3e:48:84 | 10:00:00:62:0b:3e:48:85 | 10:00:00:62:0b:3e:49:99 | 10:00:00:62:0b:3e:49:9a"
"2026-05-20","Ankara","HW001","ig_oddrcrac02","AIX","Mapped","282.26","10:00:00:62:0b:3e:24:33 | 10:00:00:62:0b:3e:24:34 | 10:00:00:62:0b:3e:40:ea | 10:00:00:62:0b:3e:40:eb | 10:00:00:62:0b:3e:49:5a | 10:00:00:62:0b:3e:49:5b | 10:00:00:62:0b:3e:4d:00 | 10:00:00:62:0b:3e:4d:01"
"2026-05-20","Ankara","HW001","SWTSTAPP51","AIX","Mapped","1.5",""
"2026-05-20","Ankara","HW001","EVADRCRAC01","AIX","Mapped","0.18",""
"2026-05-20","Ankara","HW001","EVADRCRAC02","AIX","Mapped","0.18",""
"2026-05-20","Ankara","HW001","ECMDRCDB01","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","NBUDRCMST02","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","FBDRCESX11","VMware ESX","Unmapped","0","10:00:00:10:9b:17:5b:9f | 10:00:00:10:9b:17:5c:0e"
"2026-05-20","Ankara","HW001","EDDRCGEN03","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","FFDRCESX01","VMware ESX","Mapped","5",""
"2026-05-20","Ankara","HW001","FFDRCESX02","VMware ESX","Mapped","5",""
"2026-05-20","Ankara","HW001","ELKDRCDAT01","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","ELKDRCDAT02","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","ELKDRCDAT03","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","ELKDRCDAT04","Linux","Unmapped","0",""
"2026-05-20","Ankara","HW001","CBDRCKPS01","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","CBDRCKPS02","AIX","Unmapped","0",""
"2026-05-20","Ankara","HW001","CLESXDRCGEN0105","VMware ESX","Mapped","3.67",""
"2026-05-20","Ankara","HW001","CLESXDRCGEN0106","VMware ESX","Mapped","3.67",""
"2026-05-20","Ankara","HW001","YTSDRCRES01","AIX","Unmapped","0",""
